# of predictors,i,predictors,fold,jaccard_score
9,40,0|1|2|3|4|5|6|7|10,4,0.7340758788722588
9,41,0|2|3|4|5|6|7|8|10,0,0.449446874196038
9,41,0|2|3|4|5|6|7|8|10,1,0.6337589535970103
9,41,0|2|3|4|5|6|7|8|10,2,0.625
9,41,0|2|3|4|5|6|7|8|10,3,0.368006993006993
9,41,0|2|3|4|5|6|7|8|10,4,0.6770833333333333
9,42,0|1|2|3|4|5|6|7|10,0,0.4819078947368421
9,42,0|1|2|3|4|5|6|7|10,1,0.7925295857988167
9,42,0|1|2|3|4|5|6|7|10,2,0.7393162393162392
9,42,0|1|2|3|4|5|6|7|10,3,0.650887573964497
9,42,0|1|2|3|4|5|6|7|10,4,0.7340758788722588
9,43,0|1|2|3|5|6|8|9|10,0,0.6230769230769231
9,43,0|1|2|3|5|6|8|9|10,1,0.2562217194570136
9,43,0|1|2|3|5|6|8|9|10,2,0.5341880341880342
9,43,0|1|2|3|5|6|8|9|10,3,0.6230769230769231
9,43,0|1|2|3|5|6|8|9|10,4,0.5274725274725275
9,44,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,44,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,44,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,44,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,44,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,45,0|1|4|5|6|7|8|9|10,0,0.48076923076923084
9,45,0|1|4|5|6|7|8|9|10,1,0.5431235431235432
9,45,0|1|4|5|6|7|8|9|10,2,0.3626373626373626
9,45,0|1|4|5|6|7|8|9|10,3,0.49230769230769234
9,45,0|1|4|5|6|7|8|9|10,4,0.7042224080267558
9,46,0|2|3|4|5|6|7|9|10,0,0.5299145299145299
9,46,0|2|3|4|5|6|7|9|10,1,0.6786858974358974
9,46,0|2|3|4|5|6|7|9|10,2,0.7941937869822484
9,46,0|2|3|4|5|6|7|9|10,3,0.679195804195804
9,46,0|2|3|4|5|6|7|9|10,4,0.7934065934065935
9,47,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,47,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,47,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,47,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,47,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,48,0|2|3|4|6|7|8|9|10,0,0.5646093037397386
9,48,0|2|3|4|6|7|8|9|10,1,0.5775147928994083
9,48,0|2|3|4|6|7|8|9|10,2,0.48076923076923084
9,48,0|2|3|4|6|7|8|9|10,3,0.33730158730158727
9,48,0|2|3|4|6|7|8|9|10,4,0.6778846153846154
9,49,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,49,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,49,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,49,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,49,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,50,0|1|2|3|6|7|8|9|10,0,0.5146584185045724
9,50,0|1|2|3|6|7|8|9|10,1,0.2921195652173913
9,50,0|1|2|3|6|7|8|9|10,2,0.5341880341880342
9,50,0|1|2|3|6|7|8|9|10,3,0.4921558704453441
9,50,0|1|2|3|6|7|8|9|10,4,0.5340659340659341
9,51,0|2|3|5|6|7|8|9|10,0,0.6243756243756243
9,51,0|2|3|5|6|7|8|9|10,1,0.3489010989010989
9,51,0|2|3|5|6|7|8|9|10,2,0.5288813750352213
9,51,0|2|3|5|6|7|8|9|10,3,0.40249662618083665
9,51,0|2|3|5|6|7|8|9|10,4,0.5839160839160839
9,52,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,52,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,52,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,52,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,52,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,53,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,53,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,53,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,53,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,53,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,54,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,54,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,54,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,54,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,54,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,55,1|2|3|4|5|6|8|9|10,0,0.8074425574425574
9,55,1|2|3|4|5|6|8|9|10,1,0.6610925306577481
9,55,1|2|3|4|5|6|8|9|10,2,0.8076923076923077
9,55,1|2|3|4|5|6|8|9|10,3,0.792420814479638
9,55,1|2|3|4|5|6|8|9|10,4,0.8615384615384615
9,56,0|1|3|4|5|6|7|8|9,0,0.3692307692307693
9,56,0|1|3|4|5|6|7|8|9,1,0.5752136752136753
9,56,0|1|3|4|5|6|7|8|9,2,0.6336996336996337
9,56,0|1|3|4|5|6|7|8|9,3,0.5759109311740891
9,56,0|1|3|4|5|6|7|8|9,4,0.44444444444444436
9,57,0|1|2|3|4|5|6|8|9,0,0.4819078947368421
9,57,0|1|2|3|4|5|6|8|9,1,0.4852941176470588
9,57,0|1|2|3|4|5|6|8|9,2,0.46231026498585026
9,57,0|1|2|3|4|5|6|8|9,3,0.6346153846153846
9,57,0|1|2|3|4|5|6|8|9,4,0.5547785547785546
9,58,0|1|3|4|5|7|8|9|10,0,0.6307692307692307
9,58,0|1|3|4|5|7|8|9|10,1,0.5032051282051282
9,58,0|1|3|4|5|7|8|9|10,2,0.5702662721893491
9,58,0|1|3|4|5|7|8|9|10,3,0.3355614973262032
9,58,0|1|3|4|5|7|8|9|10,4,0.679195804195804
9,59,0|1|2|3|4|5|6|8|10,0,0.4132326007326007
9,59,0|1|2|3|4|5|6|8|10,1,0.6289592760180995
9,59,0|1|2|3|4|5|6|8|10,2,0.5752136752136753
9,59,0|1|2|3|4|5|6|8|10,3,0.6175824175824176
9,59,0|1|2|3|4|5|6|8|10,4,0.5811965811965811
9,60,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,60,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,60,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,60,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,60,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,61,0|1|3|4|5|6|7|9|10,0,0.625
9,61,0|1|3|4|5|6|7|9|10,1,0.5773472850678734
9,61,0|1|3|4|5|6|7|9|10,2,0.5763574660633485
9,61,0|1|3|4|5|6|7|9|10,3,0.6837044534412956
9,61,0|1|3|4|5|6|7|9|10,4,0.8547008547008547
9,62,0|1|2|3|4|5|7|8|10,0,0.6343656343656344
9,62,0|1|2|3|4|5|7|8|10,1,0.3201243201243201
9,62,0|1|2|3|4|5|7|8|10,2,0.5743778280542986
9,62,0|1|2|3|4|5|7|8|10,3,0.2964102564102564
9,62,0|1|2|3|4|5|7|8|10,4,0.6217194570135747
9,63,0|2|3|4|5|6|7|9|10,0,0.5299145299145299
9,63,0|2|3|4|5|6|7|9|10,1,0.6786858974358974
9,63,0|2|3|4|5|6|7|9|10,2,0.7941937869822484
9,63,0|2|3|4|5|6|7|9|10,3,0.679195804195804
9,63,0|2|3|4|5|6|7|9|10,4,0.7934065934065935
9,64,0|1|2|3|5|6|7|8|10,0,0.4505494505494506
9,64,0|1|2|3|5|6|7|8|10,1,0.3880494505494505
9,64,0|1|2|3|5|6|7|8|10,2,0.44510597761371756
9,64,0|1|2|3|5|6|7|8|10,3,0.3758741258741259
9,64,0|1|2|3|5|6|7|8|10,4,0.5274725274725275
9,65,0|1|2|3|6|7|8|9|10,0,0.5146584185045724
9,65,0|1|2|3|6|7|8|9|10,1,0.2921195652173913
9,65,0|1|2|3|6|7|8|9|10,2,0.5341880341880342
9,65,0|1|2|3|6|7|8|9|10,3,0.4921558704453441
9,65,0|1|2|3|6|7|8|9|10,4,0.5340659340659341
9,66,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,66,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,66,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,66,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,66,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,67,0|1|2|3|4|6|7|8|9,0,0.5213675213675214
9,67,0|1|2|3|4|6|7|8|9,1,0.4086819613135403
9,67,0|1|2|3|4|6|7|8|9,2,0.5897435897435898
9,67,0|1|2|3|4|6|7|8|9,3,0.4521696252465483
9,67,0|1|2|3|4|6|7|8|9,4,0.5897435897435898
9,68,0|1|3|4|5|6|7|8|10,0,0.5759109311740891
9,68,0|1|3|4|5|6|7|8|10,1,0.4972527472527472
9,68,0|1|3|4|5|6|7|8|10,2,0.5722222222222222
9,68,0|1|3|4|5|6|7|8|10,3,0.7307692307692307
9,68,0|1|3|4|5|6|7|8|10,4,0.6718960863697705
9,69,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,69,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,69,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,69,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,69,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,70,0|1|2|3|4|5|6|7|8,0,0.4375
9,70,0|1|2|3|4|5|6|7|8,1,0.5759109311740891
9,70,0|1|2|3|4|5|6|7|8,2,0.6089743589743589
9,70,0|1|2|3|4|5|6|7|8,3,0.591715976331361
9,70,0|1|2|3|4|5|6|7|8,4,0.5559312482389406
9,71,0|1|2|3|4|5|7|8|9,0,0.4474874970231007
9,71,0|1|2|3|4|5|7|8|9,1,0.40744489428699954
9,71,0|1|2|3|4|5|7|8|9,2,0.5920118343195266
9,71,0|1|2|3|4|5|7|8|9,3,0.27019230769230773
9,71,0|1|2|3|4|5|7|8|9,4,0.41640271493212677
9,72,1|2|4|5|6|7|8|9|10,0,0.8608058608058607
9,72,1|2|4|5|6|7|8|9|10,1,0.7343526039178212
9,72,1|2|4|5|6|7|8|9|10,2,0.6538461538461539
9,72,1|2|4|5|6|7|8|9|10,3,0.7509157509157508
9,72,1|2|4|5|6|7|8|9|10,4,0.9358974358974359
9,73,0|1|2|3|4|5|6|7|8,0,0.4375
9,73,0|1|2|3|4|5|6|7|8,1,0.5759109311740891
9,73,0|1|2|3|4|5|6|7|8,2,0.6089743589743589
9,73,0|1|2|3|4|5|6|7|8,3,0.591715976331361
9,73,0|1|2|3|4|5|6|7|8,4,0.5559312482389406
9,74,0|2|3|4|5|6|7|9|10,0,0.5299145299145299
9,74,0|2|3|4|5|6|7|9|10,1,0.6786858974358974
9,74,0|2|3|4|5|6|7|9|10,2,0.7941937869822484
9,74,0|2|3|4|5|6|7|9|10,3,0.679195804195804
9,74,0|2|3|4|5|6|7|9|10,4,0.7934065934065935
9,75,0|1|2|3|4|5|6|9|10,0,0.625
9,75,0|1|2|3|4|5|6|9|10,1,0.5692307692307692
9,75,0|1|2|3|4|5|6|9|10,2,0.6225474929928372
9,75,0|1|2|3|4|5|6|9|10,3,0.5535117056856188
9,75,0|1|2|3|4|5|6|9|10,4,0.6271493212669683
9,76,0|1|2|3|5|6|7|8|10,0,0.4505494505494506
9,76,0|1|2|3|5|6|7|8|10,1,0.3880494505494505
9,76,0|1|2|3|5|6|7|8|10,2,0.44510597761371756
9,76,0|1|2|3|5|6|7|8|10,3,0.3758741258741259
9,76,0|1|2|3|5|6|7|8|10,4,0.5274725274725275
9,77,1|3|4|5|6|7|8|9|10,0,0.674908424908425
9,77,1|3|4|5|6|7|8|9|10,1,0.7025641025641026
9,77,1|3|4|5|6|7|8|9|10,2,0.7371794871794872
9,77,1|3|4|5|6|7|8|9|10,3,0.674908424908425
9,77,1|3|4|5|6|7|8|9|10,4,0.9246794871794872
9,78,0|1|2|3|4|5|7|8|9,0,0.4474874970231007
9,78,0|1|2|3|4|5|7|8|9,1,0.40744489428699954
9,78,0|1|2|3|4|5|7|8|9,2,0.5920118343195266
9,78,0|1|2|3|4|5|7|8|9,3,0.27019230769230773
9,78,0|1|2|3|4|5|7|8|9,4,0.41640271493212677
9,79,2|3|4|5|6|7|8|9|10,0,0.6834319526627219
9,79,2|3|4|5|6|7|8|9|10,1,0.7564102564102565
9,79,2|3|4|5|6|7|8|9|10,2,0.8531468531468531
9,79,2|3|4|5|6|7|8|9|10,3,0.5961538461538463
9,79,2|3|4|5|6|7|8|9|10,4,0.8074425574425574
9,80,0|1|2|3|4|5|8|9|10,0,0.5230769230769231
9,80,0|1|2|3|4|5|8|9|10,1,0.3777173913043478
9,80,0|1|2|3|4|5|8|9|10,2,0.6217194570135747
9,80,0|1|2|3|4|5|8|9|10,3,0.3086759787527051
9,80,0|1|2|3|4|5|8|9|10,4,0.7307692307692307
9,81,0|1|2|3|4|5|6|7|8,0,0.4375
9,81,0|1|2|3|4|5|6|7|8,1,0.5759109311740891
9,81,0|1|2|3|4|5|6|7|8,2,0.6089743589743589
9,81,0|1|2|3|4|5|6|7|8,3,0.591715976331361
9,81,0|1|2|3|4|5|6|7|8,4,0.5559312482389406
9,82,0|1|2|4|5|7|8|9|10,0,0.7307692307692307
9,82,0|1|2|4|5|7|8|9|10,1,0.5993589743589743
9,82,0|1|2|4|5|7|8|9|10,2,0.4432234432234432
9,82,0|1|2|4|5|7|8|9|10,3,0.3716871363930187
9,82,0|1|2|4|5|7|8|9|10,4,0.5431235431235432
9,83,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,83,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,83,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,83,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,83,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,84,0|2|3|4|5|7|8|9|10,0,0.6728678929765887
9,84,0|2|3|4|5|7|8|9|10,1,0.5032051282051282
9,84,0|2|3|4|5|7|8|9|10,2,0.42557442557442554
9,84,0|2|3|4|5|7|8|9|10,3,0.2651098901098901
9,84,0|2|3|4|5|7|8|9|10,4,0.6770216962524654
9,85,1|2|3|4|5|6|7|9|10,0,0.8006993006993007
9,85,1|2|3|4|5|6|7|9|10,1,0.7966200466200467
9,85,1|2|3|4|5|6|7|9|10,2,0.926923076923077
9,85,1|2|3|4|5|6|7|9|10,3,0.7928571428571428
9,85,1|2|3|4|5|6|7|9|10,4,0.8038461538461538
9,86,0|1|3|4|6|7|8|9|10,0,0.5472527472527472
9,86,0|1|3|4|6|7|8|9|10,1,0.5775147928994083
9,86,0|1|3|4|6|7|8|9|10,2,0.5314439946018894
9,86,0|1|3|4|6|7|8|9|10,3,0.4750759109311741
9,86,0|1|3|4|6|7|8|9|10,4,0.6811308349769889
9,87,1|2|3|4|5|6|7|8|9,0,0.5472527472527472
9,87,1|2|3|4|5|6|7|8|9,1,0.6230769230769231
9,87,1|2|3|4|5|6|7|8|9,2,0.7264957264957265
9,87,1|2|3|4|5|6|7|8|9,3,0.7348901098901099
9,87,1|2|3|4|5|6|7|8|9,4,0.6263736263736264
9,88,1|2|3|4|5|6|8|9|10,0,0.8074425574425574
9,88,1|2|3|4|5|6|8|9|10,1,0.6610925306577481
9,88,1|2|3|4|5|6|8|9|10,2,0.8076923076923077
9,88,1|2|3|4|5|6|8|9|10,3,0.792420814479638
9,88,1|2|3|4|5|6|8|9|10,4,0.8615384615384615
9,89,0|1|2|3|4|7|8|9|10,0,0.4670857988165681
9,89,0|1|2|3|4|7|8|9|10,1,0.34583333333333327
9,89,0|1|2|3|4|7|8|9|10,2,0.625
9,89,0|1|2|3|4|7|8|9|10,3,0.3092463092463093
9,89,0|1|2|3|4|7|8|9|10,4,0.5753676470588236
9,90,0|1|2|4|5|6|8|9|10,0,0.6263736263736264
9,90,0|1|2|4|5|6|8|9|10,1,0.5400809716599191
9,90,0|1|2|4|5|6|8|9|10,2,0.37179487179487175
9,90,0|1|2|4|5|6|8|9|10,3,0.679217840982547
9,90,0|1|2|4|5|6|8|9|10,4,0.63003663003663
9,91,0|1|2|3|5|7|8|9|10,0,0.39264214046822743
9,91,0|1|2|3|5|7|8|9|10,1,0.3333333333333333
9,91,0|1|2|3|5|7|8|9|10,2,0.49230769230769234
9,91,0|1|2|3|5|7|8|9|10,3,0.21367521367521367
9,91,0|1|2|3|5|7|8|9|10,4,0.5801282051282051
9,92,0|2|3|5|6|7|8|9|10,0,0.6243756243756243
9,92,0|2|3|5|6|7|8|9|10,1,0.3489010989010989
9,92,0|2|3|5|6|7|8|9|10,2,0.5288813750352213
9,92,0|2|3|5|6|7|8|9|10,3,0.40249662618083665
9,92,0|2|3|5|6|7|8|9|10,4,0.5839160839160839
9,93,0|3|4|5|6|7|8|9|10,0,0.4707357859531773
9,93,0|3|4|5|6|7|8|9|10,1,0.5649478726401804
9,93,0|3|4|5|6|7|8|9|10,2,0.6718960863697705
9,93,0|3|4|5|6|7|8|9|10,3,0.3758741258741259
9,93,0|3|4|5|6|7|8|9|10,4,0.6717171717171717
9,94,0|2|3|4|5|6|8|9|10,0,0.4845317725752509
9,94,0|2|3|4|5|6|8|9|10,1,0.5137362637362637
9,94,0|2|3|4|5|6|8|9|10,2,0.6217194570135747
9,94,0|2|3|4|5|6|8|9|10,3,0.44711538461538464
9,94,0|2|3|4|5|6|8|9|10,4,0.7928571428571428
9,95,0|1|2|4|5|6|7|9|10,0,0.2562217194570136
9,95,0|1|2|4|5|6|7|9|10,1,0.36134453781512604
9,95,0|1|2|4|5|6|7|9|10,2,0.4841628959276018
9,95,0|1|2|4|5|6|7|9|10,3,0.5841880341880342
9,95,0|1|2|4|5|6|7|9|10,4,0.7966200466200467
9,96,0|1|2|3|5|6|7|8|10,0,0.4505494505494506
9,96,0|1|2|3|5|6|7|8|10,1,0.3880494505494505
9,96,0|1|2|3|5|6|7|8|10,2,0.44510597761371756
9,96,0|1|2|3|5|6|7|8|10,3,0.3758741258741259
9,96,0|1|2|3|5|6|7|8|10,4,0.5274725274725275
9,97,0|1|2|3|4|5|6|7|9,0,0.4365834834062259
9,97,0|1|2|3|4|5|6|7|9,1,0.6243756243756243
9,97,0|1|2|3|4|5|6|7|9,2,0.7095959595959596
9,97,0|1|2|3|4|5|6|7|9,3,0.650887573964497
9,97,0|1|2|3|4|5|6|7|9,4,0.5469146238377007
9,98,0|2|3|4|5|7|8|9|10,0,0.6728678929765887
9,98,0|2|3|4|5|7|8|9|10,1,0.5032051282051282
9,98,0|2|3|4|5|7|8|9|10,2,0.42557442557442554
9,98,0|2|3|4|5|7|8|9|10,3,0.2651098901098901
9,98,0|2|3|4|5|7|8|9|10,4,0.6770216962524654
9,99,0|1|2|3|5|6|8|9|10,0,0.6230769230769231
9,99,0|1|2|3|5|6|8|9|10,1,0.2562217194570136
9,99,0|1|2|3|5|6|8|9|10,2,0.5341880341880342
9,99,0|1|2|3|5|6|8|9|10,3,0.6230769230769231
9,99,0|1|2|3|5|6|8|9|10,4,0.5274725274725275
9,100,0|1|2|3|4|6|7|8|9,0,0.5213675213675214
9,100,0|1|2|3|4|6|7|8|9,1,0.4086819613135403
9,100,0|1|2|3|4|6|7|8|9,2,0.5897435897435898
9,100,0|1|2|3|4|6|7|8|9,3,0.4521696252465483
9,100,0|1|2|3|4|6|7|8|9,4,0.5897435897435898
9,101,0|1|2|3|4|6|8|9|10,0,0.5137362637362637
9,101,0|1|2|3|4|6|8|9|10,1,0.44711538461538464
9,101,0|1|2|3|4|6|8|9|10,2,0.48076923076923084
9,101,0|1|2|3|4|6|8|9|10,3,0.5646093037397386
9,101,0|1|2|3|4|6|8|9|10,4,0.7307692307692307
9,102,0|1|2|3|4|5|7|9|10,0,0.679217840982547
9,102,0|1|2|3|4|5|7|9|10,1,0.4444444444444444
9,102,0|1|2|3|4|5|7|9|10,2,0.7941937869822484
9,102,0|1|2|3|4|5|7|9|10,3,0.3836686390532544
9,102,0|1|2|3|4|5|7|9|10,4,0.5722222222222222
9,103,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,103,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,103,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,103,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,103,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,104,0|2|4|5|6|7|8|9|10,0,0.5705128205128205
9,104,0|2|4|5|6|7|8|9|10,1,0.5469146238377007
9,104,0|2|4|5|6|7|8|9|10,2,0.4432234432234432
9,104,0|2|4|5|6|7|8|9|10,3,0.4132326007326007
9,104,0|2|4|5|6|7|8|9|10,4,0.8006410256410255
9,105,0|2|3|4|5|6|7|8|10,0,0.449446874196038
9,105,0|2|3|4|5|6|7|8|10,1,0.6337589535970103
9,105,0|2|3|4|5|6|7|8|10,2,0.625
9,105,0|2|3|4|5|6|7|8|10,3,0.368006993006993
9,105,0|2|3|4|5|6|7|8|10,4,0.6770833333333333
9,106,0|1|2|3|4|6|7|9|10,0,0.625
9,106,0|1|2|3|4|6|7|9|10,1,0.5773472850678734
9,106,0|1|2|3|4|6|7|9|10,2,0.7246963562753037
9,106,0|1|2|3|4|6|7|9|10,3,0.6335470085470085
9,106,0|1|2|3|4|6|7|9|10,4,0.6253393665158371
9,107,0|1|2|3|4|5|6|8|10,0,0.4132326007326007
9,107,0|1|2|3|4|5|6|8|10,1,0.6289592760180995
9,107,0|1|2|3|4|5|6|8|10,2,0.5752136752136753
9,107,0|1|2|3|4|5|6|8|10,3,0.6175824175824176
9,107,0|1|2|3|4|5|6|8|10,4,0.5811965811965811
9,108,0|1|3|5|6|7|8|9|10,0,0.3605351170568562
9,108,0|1|3|5|6|7|8|9|10,1,0.3489010989010989
9,108,0|1|3|5|6|7|8|9|10,2,0.49807692307692314
9,108,0|1|3|5|6|7|8|9|10,3,0.3716871363930187
9,108,0|1|3|5|6|7|8|9|10,4,0.6083916083916083
9,109,0|1|2|3|4|5|6|8|9,0,0.4819078947368421
9,109,0|1|2|3|4|5|6|8|9,1,0.4852941176470588
9,109,0|1|2|3|4|5|6|8|9,2,0.46231026498585026
9,109,0|1|2|3|4|5|6|8|9,3,0.6346153846153846
9,109,0|1|2|3|4|5|6|8|9,4,0.5547785547785546
9,110,0|1|2|3|4|6|7|8|9,0,0.5213675213675214
9,110,0|1|2|3|4|6|7|8|9,1,0.4086819613135403
9,110,0|1|2|3|4|6|7|8|9,2,0.5897435897435898
9,110,0|1|2|3|4|6|7|8|9,3,0.4521696252465483
9,110,0|1|2|3|4|6|7|8|9,4,0.5897435897435898
9,111,0|1|2|3|6|7|8|9|10,0,0.5146584185045724
9,111,0|1|2|3|6|7|8|9|10,1,0.2921195652173913
9,111,0|1|2|3|6|7|8|9|10,2,0.5341880341880342
9,111,0|1|2|3|6|7|8|9|10,3,0.4921558704453441
9,111,0|1|2|3|6|7|8|9|10,4,0.5340659340659341
9,112,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,112,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,112,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,112,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,112,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,113,1|2|4|5|6|7|8|9|10,0,0.8608058608058607
9,113,1|2|4|5|6|7|8|9|10,1,0.7343526039178212
9,113,1|2|4|5|6|7|8|9|10,2,0.6538461538461539
9,113,1|2|4|5|6|7|8|9|10,3,0.7509157509157508
9,113,1|2|4|5|6|7|8|9|10,4,0.9358974358974359
9,114,0|1|3|4|5|7|8|9|10,0,0.6307692307692307
9,114,0|1|3|4|5|7|8|9|10,1,0.5032051282051282
9,114,0|1|3|4|5|7|8|9|10,2,0.5702662721893491
9,114,0|1|3|4|5|7|8|9|10,3,0.3355614973262032
9,114,0|1|3|4|5|7|8|9|10,4,0.679195804195804
9,115,0|1|2|3|4|5|6|9|10,0,0.625
9,115,0|1|2|3|4|5|6|9|10,1,0.5692307692307692
9,115,0|1|2|3|4|5|6|9|10,2,0.6225474929928372
9,115,0|1|2|3|4|5|6|9|10,3,0.5535117056856188
9,115,0|1|2|3|4|5|6|9|10,4,0.6271493212669683
9,116,0|1|2|4|6|7|8|9|10,0,0.4655344655344654
9,116,0|1|2|4|6|7|8|9|10,1,0.5752136752136753
9,116,0|1|2|4|6|7|8|9|10,2,0.44711538461538464
9,116,0|1|2|4|6|7|8|9|10,3,0.5294117647058824
9,116,0|1|2|4|6|7|8|9|10,4,0.7393162393162392
9,117,0|1|3|4|5|6|8|9|10,0,0.4355644355644355
9,117,0|1|3|4|5|6|8|9|10,1,0.5547785547785546
9,117,0|1|3|4|5|6|8|9|10,2,0.532051282051282
9,117,0|1|3|4|5|6|8|9|10,3,0.5314439946018894
9,117,0|1|3|4|5|6|8|9|10,4,0.7340758788722588
9,118,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,118,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,118,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,118,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,118,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,119,0|2|3|4|5|6|7|8|9,0,0.4037336932073774
9,119,0|2|3|4|5|6|7|8|9,1,0.4853238866396761
9,119,0|2|3|4|5|6|7|8|9,2,0.6893491124260355
9,119,0|2|3|4|5|6|7|8|9,3,0.40705128205128205
9,119,0|2|3|4|5|6|7|8|9,4,0.5811965811965811
9,120,1|2|4|5|6|7|8|9|10,0,0.8608058608058607
9,120,1|2|4|5|6|7|8|9|10,1,0.7343526039178212
9,120,1|2|4|5|6|7|8|9|10,2,0.6538461538461539
9,120,1|2|4|5|6|7|8|9|10,3,0.7509157509157508
9,120,1|2|4|5|6|7|8|9|10,4,0.9358974358974359
9,121,1|2|3|4|5|7|8|9|10,0,0.8073076923076923
9,121,1|2|3|4|5|7|8|9|10,1,0.6887912087912087
9,121,1|2|3|4|5|7|8|9|10,2,0.7343526039178212
9,121,1|2|3|4|5|7|8|9|10,3,0.43725345167652857
9,121,1|2|3|4|5|7|8|9|10,4,0.6885451505016722
9,122,1|2|3|5|6|7|8|9|10,0,0.749641662685141
9,122,1|2|3|5|6|7|8|9|10,1,0.5051282051282051
9,122,1|2|3|5|6|7|8|9|10,2,0.6730769230769231
9,122,1|2|3|5|6|7|8|9|10,3,0.6391608391608391
9,122,1|2|3|5|6|7|8|9|10,4,0.7661538461538462
9,123,0|1|2|5|6|7|8|9|10,0,0.4432234432234432
9,123,0|1|2|5|6|7|8|9|10,1,0.38333333333333336
9,123,0|1|2|5|6|7|8|9|10,2,0.4195283882783883
9,123,0|1|2|5|6|7|8|9|10,3,0.4432234432234432
9,123,0|1|2|5|6|7|8|9|10,4,0.5769230769230769
9,124,1|2|4|5|6|7|8|9|10,0,0.8608058608058607
9,124,1|2|4|5|6|7|8|9|10,1,0.7343526039178212
9,124,1|2|4|5|6|7|8|9|10,2,0.6538461538461539
9,124,1|2|4|5|6|7|8|9|10,3,0.7509157509157508
9,124,1|2|4|5|6|7|8|9|10,4,0.9358974358974359
9,125,0|1|2|3|5|6|7|9|10,0,0.5753676470588236
9,125,0|1|2|3|5|6|7|9|10,1,0.5341880341880342
9,125,0|1|2|3|5|6|7|9|10,2,0.4852941176470588
9,125,0|1|2|3|5|6|7|9|10,3,0.4133333333333334
