# of predictors,i,predictors,fold,cohen_kappa_score
2,136,1|2,1,0.26806380982170785
2,136,1|2,2,0.4327897752313795
2,136,1|2,3,0.08891405918165074
2,136,1|2,4,0.4187866927592955
2,137,4|8,0,0.24137931034482762
2,137,4|8,1,0.2771693344566134
2,137,4|8,2,0.4347826086956522
2,137,4|8,3,0.11121239744758438
2,137,4|8,4,0.524890961046774
2,138,0|7,0,0.10913705583756339
2,138,0|7,1,0.12672701286326815
2,138,0|7,2,0.259493670886076
2,138,0|7,3,-0.0938104448742747
2,138,0|7,4,0.3258426966292134
2,139,5|8,0,0.1603875134553282
2,139,5|8,1,0.30225988700564965
2,139,5|8,2,0.31818181818181823
2,139,5|8,3,0.09882284551663989
2,139,5|8,4,0.4327897752313795
2,140,6|8,0,0.2826379542395694
2,140,6|8,1,0.25889231768718535
2,140,6|8,2,0.43122676579925645
2,140,6|8,3,-0.011627906976744207
2,140,6|8,4,0.5089928057553957
2,141,1|2,0,0.19962686567164178
2,141,1|2,1,0.26806380982170785
2,141,1|2,2,0.4327897752313795
2,141,1|2,3,0.08891405918165074
2,141,1|2,4,0.4187866927592955
2,142,0|9,0,0.24729326847638478
2,142,0|9,1,0.28626692456479685
2,142,0|9,2,0.4019278516138455
2,142,0|9,3,-0.0938104448742747
2,142,0|9,4,0.4
2,143,2|3,0,0.2669386565641848
2,143,2|3,1,0.2826379542395693
2,143,2|3,2,0.21246707638279194
2,143,2|3,3,0.13886960144424387
2,143,2|3,4,0.32189032545697727
2,144,4|9,0,0.2868142444658326
2,144,4|9,1,0.30789707187222715
2,144,4|9,2,0.41671554252199416
2,144,4|9,3,0.14728211357424847
2,144,4|9,4,0.5672436750998668
2,145,9|10,0,0.3312101910828026
2,145,9|10,1,0.2719004308281474
2,145,9|10,2,0.3208268441172306
2,145,9|10,3,-0.034482758620689724
2,145,9|10,4,0.20725388601036265
2,146,2|6,0,0.3338327839376686
2,146,2|6,1,0.11026615969581732
2,146,2|6,2,0.416030534351145
2,146,2|6,3,0.2277227722772277
2,146,2|6,4,0.5211459754433834
2,147,4|9,0,0.2868142444658326
2,147,4|9,1,0.30789707187222715
2,147,4|9,2,0.41671554252199416
2,147,4|9,3,0.14728211357424847
2,147,4|9,4,0.5672436750998668
2,148,1|6,0,0.2777777777777778
2,148,1|6,1,0.06575857209957725
2,148,1|6,2,0.5019815059445178
2,148,1|6,3,0.2122905027932962
2,148,1|6,4,0.44451038575667656
2,149,3|10,0,0.19378427787934183
2,149,3|10,1,0.2264150943396226
2,149,3|10,2,0.03675389591296674
2,149,3|10,3,0.32369942196531787
2,149,3|10,4,0.1729583395999399
2,150,3|7,0,0.31686918100047345
2,150,3|7,1,0.1892913385826771
2,150,3|7,2,0.27329192546583847
2,150,3|7,3,0.2016129032258065
2,150,3|7,4,0.444015444015444
2,151,8|10,0,0.21648216482164817
2,151,8|10,1,0.33532934131736536
2,151,8|10,2,0.5341296928327646
2,151,8|10,3,0.08141901715614996
2,151,8|10,4,0.42297650130548303
2,152,2|8,0,0.324110671936759
2,152,2|8,1,0.14783821478382142
2,152,2|8,2,0.3571428571428572
2,152,2|8,3,0.30294906166219837
2,152,2|8,4,0.47344734473447336
2,153,9|10,0,0.3312101910828026
2,153,9|10,1,0.2719004308281474
2,153,9|10,2,0.3208268441172306
2,153,9|10,3,-0.034482758620689724
2,153,9|10,4,0.20725388601036265
2,154,5|7,0,0.1658841940532082
2,154,5|7,1,0.25035161744022505
2,154,5|7,2,0.2735068007096392
2,154,5|7,3,-0.1419698314108251
2,154,5|7,4,0.38095238095238104
2,155,4|7,0,0.19384474046853462
2,155,4|7,1,0.21864111498257843
2,155,4|7,2,0.19144243493603874
2,155,4|7,3,0.32717917675544794
2,155,4|7,4,0.513946587537092
2,156,0|2,0,0.23529411764705876
2,156,0|2,1,0.1523046092184368
2,156,0|2,2,0.26182965299684535
2,156,0|2,3,0.16588977241568414
2,156,0|2,4,0.3578104138851802
2,157,8|9,0,0.35582822085889576
2,157,8|9,1,0.38781163434903054
2,157,8|9,2,0.31028037383177565
2,157,8|9,3,0.0302457466918713
2,157,8|9,4,0.3434343434343434
2,158,3|4,0,0.4371617558628983
2,158,3|4,1,0.24266144814090007
2,158,3|4,2,0.10817941952506593
2,158,3|4,3,0.1645244215938303
2,158,3|4,4,0.23645469722264378
2,159,1|4,0,0.2864738076622362
2,159,1|4,1,0.17721518987341778
2,159,1|4,2,0.4342857142857143
2,159,1|4,3,0.1400778210116731
2,159,1|4,4,0.4396887159533074
2,160,4|6,0,0.3355508680837255
2,160,4|6,1,0.11791314837153188
2,160,4|6,2,0.3296606434552667
2,160,4|6,3,0.14172535211267612
2,160,4|6,4,0.4551599819738621
2,161,0|6,0,0.2881844380403459
2,161,0|6,1,0.0842204132748905
2,161,0|6,2,0.3695937090432503
2,161,0|6,3,0.010974343763903383
2,161,0|6,4,0.41534391534391535
2,162,9|10,0,0.3312101910828026
2,162,9|10,1,0.2719004308281474
2,162,9|10,2,0.3208268441172306
2,162,9|10,3,-0.034482758620689724
2,162,9|10,4,0.20725388601036265
2,163,5|7,0,0.1658841940532082
2,163,5|7,1,0.25035161744022505
2,163,5|7,2,0.2735068007096392
2,163,5|7,3,-0.1419698314108251
2,163,5|7,4,0.38095238095238104
2,164,6|7,0,0.33255033557046987
2,164,6|7,1,0.13998082454458294
2,164,6|7,2,0.42740619902120724
2,164,6|7,3,0.09437332539446264
2,164,6|7,4,0.4528836616125833
2,165,1|2,0,0.19962686567164178
2,165,1|2,1,0.26806380982170785
2,165,1|2,2,0.4327897752313795
2,165,1|2,3,0.08891405918165074
2,165,1|2,4,0.4187866927592955
2,166,5|6,0,0.35207249538513175
2,166,5|6,1,0.04878048780487798
2,166,5|6,2,0.4430229098482594
2,166,5|6,3,0.18553268765133168
2,166,5|6,4,0.4387265590928914
2,167,4|10,0,0.40740740740740744
2,167,4|10,1,0.29032258064516125
2,167,4|10,2,0.1349026708918063
2,167,4|10,3,0.1440252474537369
2,167,4|10,4,0.24425416854438942
2,168,4|9,0,0.2868142444658326
2,168,4|9,1,0.30789707187222715
2,168,4|9,2,0.41671554252199416
2,168,4|9,3,0.14728211357424847
2,168,4|9,4,0.5672436750998668
2,169,8|10,0,0.21648216482164817
2,169,8|10,1,0.33532934131736536
2,169,8|10,2,0.5341296928327646
2,169,8|10,3,0.08141901715614996
2,169,8|10,4,0.42297650130548303
2,170,0|4,0,0.42699724517906334
2,170,0|4,1,0.22143565057341064
2,170,0|4,2,0.05363984674329492
2,170,0|4,3,0.19817247287264417
2,170,0|4,4,0.20266666666666666
2,171,1|8,0,0.2580849714648066
2,171,1|8,1,0.14814814814814814
2,171,1|8,2,0.3666666666666667
2,171,1|8,3,0.2680965147453084
2,171,1|8,4,0.5363276089828268
2,172,4|6,0,0.3355508680837255
2,172,4|6,1,0.11791314837153188
2,172,4|6,2,0.3296606434552667
2,172,4|6,3,0.14172535211267612
2,172,4|6,4,0.4551599819738621
2,173,1|5,0,0.36777468478794817
2,173,1|5,1,0.2933250735635744
2,173,1|5,2,0.39521488701816576
2,173,1|5,3,0.3508771929824561
2,173,1|5,4,0.4262148907712884
2,174,2|5,0,0.2909090909090909
2,174,2|5,1,0.2570853337463218
2,174,2|5,2,0.4151720082328727
2,174,2|5,3,0.32727272727272727
2,174,2|5,4,0.524890961046774
2,175,0|1,0,0.22881355932203395
2,175,0|1,1,0.17849898580121693
2,175,0|1,2,0.5399737876802098
2,175,0|1,3,0.1338086098162874
2,175,0|1,4,0.44533333333333336
2,176,4|9,0,0.2868142444658326
2,176,4|9,1,0.30789707187222715
2,176,4|9,2,0.41671554252199416
2,176,4|9,3,0.14728211357424847
2,176,4|9,4,0.5672436750998668
2,177,0|6,0,0.2881844380403459
2,177,0|6,1,0.0842204132748905
2,177,0|6,2,0.3695937090432503
2,177,0|6,3,0.010974343763903383
2,177,0|6,4,0.41534391534391535
2,178,3|8,0,0.19257311863292803
2,178,3|8,1,0.16864045476077694
2,178,3|8,2,0.23620178041543027
2,178,3|8,3,0.22683264177040108
2,178,3|8,4,0.45020463847203274
2,179,7|9,0,0.2868142444658326
2,179,7|9,1,0.20231488821943866
2,179,7|9,2,0.36701272115806405
2,179,7|9,3,-0.07371225577264662
2,179,7|9,4,0.2635333613092741
2,180,5|10,0,0.027027027027026973
2,180,5|10,1,0.3255958872098458
2,180,5|10,2,0.3360977738978611
2,180,5|10,3,0.035335689045936536
2,180,5|10,4,0.28729281767955794
2,181,0|5,0,0.1590983338778178
2,181,0|5,1,0.24288939051918734
2,181,0|5,2,0.38885664538595477
2,181,0|5,3,-0.05609284332688591
2,181,0|5,4,0.3710591311927939
2,182,2|6,0,0.3338327839376686
2,182,2|6,1,0.11026615969581732
2,182,2|6,2,0.416030534351145
2,182,2|6,3,0.2277227722772277
2,182,2|6,4,0.5211459754433834
2,183,0|1,0,0.22881355932203395
2,183,0|1,1,0.17849898580121693
2,183,0|1,2,0.5399737876802098
2,183,0|1,3,0.1338086098162874
2,183,0|1,4,0.44533333333333336
2,184,2|7,0,0.3734007735792919
2,184,2|7,1,0.2716679968076616
2,184,2|7,2,0.3789442642288411
2,184,2|7,3,0.4385633270321361
2,184,2|7,4,0.5996131528046422
2,185,2|4,0,0.34577603143418467
2,185,2|4,1,0.24338624338624348
2,185,2|4,2,0.31398416886543534
2,185,2|4,3,0.11704399829132839
2,185,2|4,4,0.28767123287671237
2,186,0|10,0,0.04429783223374173
2,186,0|10,1,0.07429261096955886
2,186,0|10,2,0.1400778210116731
2,186,0|10,3,0.13249516441005793
2,186,0|10,4,0.01654846335697402
2,187,3|8,0,0.19257311863292803
2,187,3|8,1,0.16864045476077694
2,187,3|8,2,0.23620178041543027
2,187,3|8,3,0.22683264177040108
2,187,3|8,4,0.45020463847203274
2,188,5|9,0,0.2810164424514201
2,188,5|9,1,0.32500000000000007
2,188,5|9,2,0.33493659816353294
2,188,5|9,3,0.06978798586572454
2,188,5|9,4,0.3192848020434227
2,189,5|6,0,0.35207249538513175
2,189,5|6,1,0.04878048780487798
2,189,5|6,2,0.4430229098482594
2,189,5|6,3,0.18553268765133168
2,189,5|6,4,0.4387265590928914
2,190,0|5,0,0.1590983338778178
2,190,0|5,1,0.24288939051918734
2,190,0|5,2,0.38885664538595477
2,190,0|5,3,-0.05609284332688591
2,190,0|5,4,0.3710591311927939
2,191,3|5,0,0.2381031891801637
2,191,3|5,1,0.19827963259950432
2,191,3|5,2,0.44957365480740963
2,191,3|5,3,0.10373443983402497
2,191,3|5,4,0.46716615249008375
2,192,4|8,0,0.24137931034482762
2,192,4|8,1,0.2771693344566134
2,192,4|8,2,0.4347826086956522
2,192,4|8,3,0.11121239744758438
2,192,4|8,4,0.524890961046774
2,193,6|7,0,0.33255033557046987
2,193,6|7,1,0.13998082454458294
2,193,6|7,2,0.42740619902120724
2,193,6|7,3,0.09437332539446264
2,193,6|7,4,0.4528836616125833
2,194,1|3,0,0.22808671065032982
2,194,1|3,1,0.22881355932203395
2,194,1|3,2,0.3454063604240284
2,194,1|3,3,0.19702602230483268
2,194,1|3,4,0.4019843656043295
2,195,5|10,0,0.027027027027026973
2,195,5|10,1,0.3255958872098458
2,195,5|10,2,0.3360977738978611
2,195,5|10,3,0.035335689045936536
2,195,5|10,4,0.28729281767955794
2,196,1|2,0,0.19962686567164178
2,196,1|2,1,0.26806380982170785
2,196,1|2,2,0.4327897752313795
2,196,1|2,3,0.08891405918165074
2,196,1|2,4,0.4187866927592955
2,197,0|9,0,0.24729326847638478
2,197,0|9,1,0.28626692456479685
2,197,0|9,2,0.4019278516138455
2,197,0|9,3,-0.0938104448742747
2,197,0|9,4,0.4
2,198,3|7,0,0.31686918100047345
2,198,3|7,1,0.1892913385826771
2,198,3|7,2,0.27329192546583847
2,198,3|7,3,0.2016129032258065
2,198,3|7,4,0.444015444015444
2,199,6|7,0,0.33255033557046987
2,199,6|7,1,0.13998082454458294
2,199,6|7,2,0.42740619902120724
2,199,6|7,3,0.09437332539446264
2,199,6|7,4,0.4528836616125833
2,200,1|7,0,0.2864738076622362
2,200,1|7,1,0.31730011039268247
2,200,1|7,2,0.37857775154912954
2,200,1|7,3,0.3023255813953488
2,200,1|7,4,0.47274313126907985
2,201,5|10,0,0.027027027027026973
2,201,5|10,1,0.3255958872098458
2,201,5|10,2,0.3360977738978611
2,201,5|10,3,0.035335689045936536
2,201,5|10,4,0.28729281767955794
2,202,0|6,0,0.2881844380403459
2,202,0|6,1,0.0842204132748905
2,202,0|6,2,0.3695937090432503
2,202,0|6,3,0.010974343763903383
2,202,0|6,4,0.41534391534391535
2,203,1|5,0,0.36777468478794817
2,203,1|5,1,0.2933250735635744
2,203,1|5,2,0.39521488701816576
2,203,1|5,3,0.3508771929824561
2,203,1|5,4,0.4262148907712884
2,204,1|4,0,0.2864738076622362
2,204,1|4,1,0.17721518987341778
2,204,1|4,2,0.4342857142857143
2,204,1|4,3,0.1400778210116731
2,204,1|4,4,0.4396887159533074
2,205,3|9,0,0.44001852709587774
2,205,3|9,1,0.2928870292887029
2,205,3|9,2,0.31034482758620685
2,205,3|9,3,0.04878048780487809
2,205,3|9,4,0.506031363088058
2,206,3|10,0,0.19378427787934183
2,206,3|10,1,0.2264150943396226
2,206,3|10,2,0.03675389591296674
2,206,3|10,3,0.32369942196531787
2,206,3|10,4,0.1729583395999399
2,207,5|9,0,0.2810164424514201
2,207,5|9,1,0.32500000000000007
2,207,5|9,2,0.33493659816353294
2,207,5|9,3,0.06978798586572454
2,207,5|9,4,0.3192848020434227
2,208,3|5,0,0.2381031891801637
2,208,3|5,1,0.19827963259950432
2,208,3|5,2,0.44957365480740963
2,208,3|5,3,0.10373443983402497
2,208,3|5,4,0.46716615249008375
2,209,1|7,0,0.2864738076622362
2,209,1|7,1,0.31730011039268247
2,209,1|7,2,0.37857775154912954
2,209,1|7,3,0.3023255813953488
2,209,1|7,4,0.47274313126907985
2,210,5|9,0,0.2810164424514201
2,210,5|9,1,0.32500000000000007
2,210,5|9,2,0.33493659816353294
2,210,5|9,3,0.06978798586572454
2,210,5|9,4,0.3192848020434227
2,211,7|9,0,0.2868142444658326
2,211,7|9,1,0.20231488821943866
2,211,7|9,2,0.36701272115806405
2,211,7|9,3,-0.07371225577264662
2,211,7|9,4,0.2635333613092741
2,212,1|6,0,0.2777777777777778
2,212,1|6,1,0.06575857209957725
2,212,1|6,2,0.5019815059445178
2,212,1|6,3,0.2122905027932962
2,212,1|6,4,0.44451038575667656
2,213,1|3,0,0.22808671065032982
2,213,1|3,1,0.22881355932203395
2,213,1|3,2,0.3454063604240284
2,213,1|3,3,0.19702602230483268
2,213,1|3,4,0.4019843656043295
2,214,5|7,0,0.1658841940532082
2,214,5|7,1,0.25035161744022505
2,214,5|7,2,0.2735068007096392
2,214,5|7,3,-0.1419698314108251
2,214,5|7,4,0.38095238095238104
2,215,6|10,0,0.15967930516118256
2,215,6|10,1,0.15857605177993517
2,215,6|10,2,0.313439244310863
2,215,6|10,3,-0.05738057667479568
2,215,6|10,4,0.23005209761447765
2,216,8|10,0,0.21648216482164817
2,216,8|10,1,0.33532934131736536
2,216,8|10,2,0.5341296928327646
2,216,8|10,3,0.08141901715614996
2,216,8|10,4,0.42297650130548303
2,217,6|10,0,0.15967930516118256
2,217,6|10,1,0.15857605177993517
2,217,6|10,2,0.313439244310863
2,217,6|10,3,-0.05738057667479568
2,217,6|10,4,0.23005209761447765
2,218,0|3,0,0.11791314837153188
2,218,0|3,1,0.19357677078750557
2,218,0|3,2,0.021061742642816017
2,218,0|3,3,0.12886597938144329
2,218,0|3,4,0.19262956981353696
2,219,6|9,0,0.28197674418604646
2,219,6|9,1,0.17099669343410495
2,219,6|9,2,0.4516695957820738
2,219,6|9,3,0.08445297504798455
2,219,6|9,4,0.4675767918088737
2,220,8|9,0,0.35582822085889576
2,220,8|9,1,0.38781163434903054
2,220,8|9,2,0.31028037383177565
2,220,8|9,3,0.0302457466918713
2,220,8|9,4,0.3434343434343434
2,221,2|6,0,0.3338327839376686
2,221,2|6,1,0.11026615969581732
2,221,2|6,2,0.416030534351145
2,221,2|6,3,0.2277227722772277
2,221,2|6,4,0.5211459754433834
2,222,3|5,0,0.2381031891801637
2,222,3|5,1,0.19827963259950432
2,222,3|5,2,0.44957365480740963
2,222,3|5,3,0.10373443983402497
2,222,3|5,4,0.46716615249008375
2,223,5|8,0,0.1603875134553282
2,223,5|8,1,0.30225988700564965
2,223,5|8,2,0.31818181818181823
2,223,5|8,3,0.09882284551663989
2,223,5|8,4,0.4327897752313795
2,224,1|4,0,0.2864738076622362
2,224,1|4,1,0.17721518987341778
2,224,1|4,2,0.4342857142857143
2,224,1|4,3,0.1400778210116731
2,224,1|4,4,0.4396887159533074
2,225,3|9,0,0.44001852709587774
2,225,3|9,1,0.2928870292887029
2,225,3|9,2,0.31034482758620685
2,225,3|9,3,0.04878048780487809
2,225,3|9,4,0.506031363088058
2,226,0|1,0,0.22881355932203395
2,226,0|1,1,0.17849898580121693
2,226,0|1,2,0.5399737876802098
2,226,0|1,3,0.1338086098162874
2,226,0|1,4,0.44533333333333336
2,227,2|7,0,0.3734007735792919
2,227,2|7,1,0.2716679968076616
2,227,2|7,2,0.3789442642288411
2,227,2|7,3,0.4385633270321361
2,227,2|7,4,0.5996131528046422
2,228,0|1,0,0.22881355932203395
2,228,0|1,1,0.17849898580121693
2,228,0|1,2,0.5399737876802098
2,228,0|1,3,0.1338086098162874
2,228,0|1,4,0.44533333333333336
2,229,5|10,0,0.027027027027026973
2,229,5|10,1,0.3255958872098458
2,229,5|10,2,0.3360977738978611
2,229,5|10,3,0.035335689045936536
2,229,5|10,4,0.28729281767955794
2,230,7|10,0,0.06134969325153383
2,230,7|10,1,0.24240411754939395
2,230,7|10,2,0.2556591211717709
2,230,7|10,3,0.035335689045936536
2,230,7|10,4,0.2734924796467504
2,231,0|6,0,0.2881844380403459
2,231,0|6,1,0.0842204132748905
2,231,0|6,2,0.3695937090432503
2,231,0|6,3,0.010974343763903383
2,231,0|6,4,0.41534391534391535
2,232,2|8,0,0.324110671936759
2,232,2|8,1,0.14783821478382142
2,232,2|8,2,0.3571428571428572
2,232,2|8,3,0.30294906166219837
2,232,2|8,4,0.47344734473447336
2,233,6|9,0,0.28197674418604646
2,233,6|9,1,0.17099669343410495
2,233,6|9,2,0.4516695957820738
2,233,6|9,3,0.08445297504798455
2,233,6|9,4,0.4675767918088737
2,234,6|9,0,0.28197674418604646
2,234,6|9,1,0.17099669343410495
2,234,6|9,2,0.4516695957820738
2,234,6|9,3,0.08445297504798455
2,234,6|9,4,0.4675767918088737
2,235,0|6,0,0.2881844380403459
2,235,0|6,1,0.0842204132748905
2,235,0|6,2,0.3695937090432503
2,235,0|6,3,0.010974343763903383
2,235,0|6,4,0.41534391534391535
2,236,3|8,0,0.19257311863292803
2,236,3|8,1,0.16864045476077694
2,236,3|8,2,0.23620178041543027
2,236,3|8,3,0.22683264177040108
2,236,3|8,4,0.45020463847203274
2,237,1|8,0,0.2580849714648066
2,237,1|8,1,0.14814814814814814
2,237,1|8,2,0.3666666666666667
2,237,1|8,3,0.2680965147453084
2,237,1|8,4,0.5363276089828268
2,238,3|9,0,0.44001852709587774
2,238,3|9,1,0.2928870292887029
2,238,3|9,2,0.31034482758620685
2,238,3|9,3,0.04878048780487809
2,238,3|9,4,0.506031363088058
2,239,6|8,0,0.2826379542395694
2,239,6|8,1,0.25889231768718535
2,239,6|8,2,0.43122676579925645
2,239,6|8,3,-0.011627906976744207
2,239,6|8,4,0.5089928057553957
2,240,0|3,0,0.11791314837153188
2,240,0|3,1,0.19357677078750557
2,240,0|3,2,0.021061742642816017
2,240,0|3,3,0.12886597938144329
2,240,0|3,4,0.19262956981353696
2,241,2|10,0,0.22702702702702693
2,241,2|10,1,0.15367304291914485
2,241,2|10,2,0.26161790017211706
2,241,2|10,3,0.22099447513812154
2,241,2|10,4,0.36867434738223703
2,242,2|6,0,0.3338327839376686
2,242,2|6,1,0.11026615969581732
2,242,2|6,2,0.416030534351145
2,242,2|6,3,0.2277227722772277
2,242,2|6,4,0.5211459754433834
2,243,6|10,0,0.15967930516118256
2,243,6|10,1,0.15857605177993517
2,243,6|10,2,0.313439244310863
2,243,6|10,3,-0.05738057667479568
2,243,6|10,4,0.23005209761447765
2,244,1|3,0,0.22808671065032982
2,244,1|3,1,0.22881355932203395
2,244,1|3,2,0.3454063604240284
2,244,1|3,3,0.19702602230483268
2,244,1|3,4,0.4019843656043295
2,245,5|7,0,0.1658841940532082
2,245,5|7,1,0.25035161744022505
2,245,5|7,2,0.2735068007096392
2,245,5|7,3,-0.1419698314108251
2,245,5|7,4,0.38095238095238104
2,246,0|4,0,0.42699724517906334
2,246,0|4,1,0.22143565057341064
2,246,0|4,2,0.05363984674329492
2,246,0|4,3,0.19817247287264417
2,246,0|4,4,0.20266666666666666
2,247,2|3,0,0.2669386565641848
2,247,2|3,1,0.2826379542395693
2,247,2|3,2,0.21246707638279194
2,247,2|3,3,0.13886960144424387
2,247,2|3,4,0.32189032545697727
2,248,8|10,0,0.21648216482164817
2,248,8|10,1,0.33532934131736536
2,248,8|10,2,0.5341296928327646
2,248,8|10,3,0.08141901715614996
2,248,8|10,4,0.42297650130548303
2,249,5|10,0,0.027027027027026973
2,249,5|10,1,0.3255958872098458
2,249,5|10,2,0.3360977738978611
2,249,5|10,3,0.035335689045936536
2,249,5|10,4,0.28729281767955794
2,250,8|9,0,0.35582822085889576
2,250,8|9,1,0.38781163434903054
2,250,8|9,2,0.31028037383177565
2,250,8|9,3,0.0302457466918713
2,250,8|9,4,0.3434343434343434
2,251,3|6,0,0.3042616451932607
2,251,3|6,1,0.13305412371134018
2,251,3|6,2,0.22766612879565795
2,251,3|6,3,0.0070237050043897575
2,251,3|6,4,0.5039370078740157
2,252,5|8,0,0.1603875134553282
2,252,5|8,1,0.30225988700564965
2,252,5|8,2,0.31818181818181823
2,252,5|8,3,0.09882284551663989
2,252,5|8,4,0.4327897752313795
2,253,8|10,0,0.21648216482164817
2,253,8|10,1,0.33532934131736536
2,253,8|10,2,0.5341296928327646
2,253,8|10,3,0.08141901715614996
2,253,8|10,4,0.42297650130548303
2,254,7|9,0,0.2868142444658326
2,254,7|9,1,0.20231488821943866
2,254,7|9,2,0.36701272115806405
2,254,7|9,3,-0.07371225577264662
2,254,7|9,4,0.2635333613092741
2,255,1|8,0,0.2580849714648066
2,255,1|8,1,0.14814814814814814
2,255,1|8,2,0.3666666666666667
2,255,1|8,3,0.2680965147453084
2,255,1|8,4,0.5363276089828268
2,256,2|7,0,0.3734007735792919
2,256,2|7,1,0.2716679968076616
2,256,2|7,2,0.3789442642288411
2,256,2|7,3,0.4385633270321361
2,256,2|7,4,0.5996131528046422
2,257,1|7,0,0.2864738076622362
2,257,1|7,1,0.31730011039268247
2,257,1|7,2,0.37857775154912954
2,257,1|7,3,0.3023255813953488
2,257,1|7,4,0.47274313126907985
2,258,0|4,0,0.42699724517906334
2,258,0|4,1,0.22143565057341064
2,258,0|4,2,0.05363984674329492
2,258,0|4,3,0.19817247287264417
2,258,0|4,4,0.20266666666666666
2,259,1|5,0,0.36777468478794817
2,259,1|5,1,0.2933250735635744
2,259,1|5,2,0.39521488701816576
2,259,1|5,3,0.3508771929824561
2,259,1|5,4,0.4262148907712884
2,260,2|4,0,0.34577603143418467
2,260,2|4,1,0.24338624338624348
2,260,2|4,2,0.31398416886543534
2,260,2|4,3,0.11704399829132839
2,260,2|4,4,0.28767123287671237
2,261,6|9,0,0.28197674418604646
2,261,6|9,1,0.17099669343410495
2,261,6|9,2,0.4516695957820738
2,261,6|9,3,0.08445297504798455
2,261,6|9,4,0.4675767918088737
2,262,7|8,0,0.2807017543859649
2,262,7|8,1,0.2191902713925553
2,262,7|8,2,0.18497109826589597
2,262,7|8,3,0.11698113207547167
2,262,7|8,4,0.3761348897535668
2,263,0|5,0,0.1590983338778178
2,263,0|5,1,0.24288939051918734
2,263,0|5,2,0.38885664538595477
2,263,0|5,3,-0.05609284332688591
2,263,0|5,4,0.3710591311927939
2,264,0|6,0,0.2881844380403459
2,264,0|6,1,0.0842204132748905
2,264,0|6,2,0.3695937090432503
2,264,0|6,3,0.010974343763903383
2,264,0|6,4,0.41534391534391535
2,265,0|1,0,0.22881355932203395
2,265,0|1,1,0.17849898580121693
2,265,0|1,2,0.5399737876802098
2,265,0|1,3,0.1338086098162874
2,265,0|1,4,0.44533333333333336
2,266,0|4,0,0.42699724517906334
2,266,0|4,1,0.22143565057341064
2,266,0|4,2,0.05363984674329492
2,266,0|4,3,0.19817247287264417
2,266,0|4,4,0.20266666666666666
2,267,0|1,0,0.22881355932203395
2,267,0|1,1,0.17849898580121693
2,267,0|1,2,0.5399737876802098
2,267,0|1,3,0.1338086098162874
2,267,0|1,4,0.44533333333333336
2,268,1|5,0,0.36777468478794817
2,268,1|5,1,0.2933250735635744
2,268,1|5,2,0.39521488701816576
2,268,1|5,3,0.3508771929824561
2,268,1|5,4,0.4262148907712884
2,269,6|8,0,0.2826379542395694
2,269,6|8,1,0.25889231768718535
2,269,6|8,2,0.43122676579925645
2,269,6|8,3,-0.011627906976744207
2,269,6|8,4,0.5089928057553957
2,270,9|10,0,0.3312101910828026
2,270,9|10,1,0.2719004308281474
2,270,9|10,2,0.3208268441172306
2,270,9|10,3,-0.034482758620689724
2,270,9|10,4,0.20725388601036265
2,271,2|10,0,0.22702702702702693
2,271,2|10,1,0.15367304291914485
2,271,2|10,2,0.26161790017211706
2,271,2|10,3,0.22099447513812154
2,271,2|10,4,0.36867434738223703
2,272,1|5,0,0.36777468478794817
2,272,1|5,1,0.2933250735635744
2,272,1|5,2,0.39521488701816576
2,272,1|5,3,0.3508771929824561
2,272,1|5,4,0.4262148907712884
2,273,5|6,0,0.35207249538513175
2,273,5|6,1,0.04878048780487798
2,273,5|6,2,0.4430229098482594
2,273,5|6,3,0.18553268765133168
2,273,5|6,4,0.4387265590928914
2,274,5|6,0,0.35207249538513175
2,274,5|6,1,0.04878048780487798
2,274,5|6,2,0.4430229098482594
2,274,5|6,3,0.18553268765133168
2,274,5|6,4,0.4387265590928914
2,275,3|10,0,0.19378427787934183
2,275,3|10,1,0.2264150943396226
2,275,3|10,2,0.03675389591296674
2,275,3|10,3,0.32369942196531787
2,275,3|10,4,0.1729583395999399
2,276,9|10,0,0.3312101910828026
2,276,9|10,1,0.2719004308281474
2,276,9|10,2,0.3208268441172306
2,276,9|10,3,-0.034482758620689724
