# of predictors,i,predictors,fold,f1_score_macro
18,28,1|2|6|8|12|16|17|18|19|24|25|26|27|28|30|32|35|36,0,0.606868568766289
18,28,1|2|6|8|12|16|17|18|19|24|25|26|27|28|30|32|35|36,1,0.6166365683482615
18,28,1|2|6|8|12|16|17|18|19|24|25|26|27|28|30|32|35|36,2,0.5964410549835347
18,29,1|2|3|5|6|7|8|9|11|14|15|17|20|23|24|26|27|34,0,0.6357228081728608
18,29,1|2|3|5|6|7|8|9|11|14|15|17|20|23|24|26|27|34,1,0.6183042330919027
18,29,1|2|3|5|6|7|8|9|11|14|15|17|20|23|24|26|27|34,2,0.6131289078234516
18,30,1|2|3|5|8|11|13|15|17|20|22|25|26|27|30|31|32|33,0,0.6297860715336444
18,30,1|2|3|5|8|11|13|15|17|20|22|25|26|27|30|31|32|33,1,0.6096970120686683
18,30,1|2|3|5|8|11|13|15|17|20|22|25|26|27|30|31|32|33,2,0.628985707531732
18,31,0|1|2|3|9|10|12|19|20|24|25|27|28|31|32|33|34|35,0,0.6412304540790287
18,31,0|1|2|3|9|10|12|19|20|24|25|27|28|31|32|33|34|35,1,0.6159337575809976
18,31,0|1|2|3|9|10|12|19|20|24|25|27|28|31|32|33|34|35,2,0.632472703433948
20,0,0|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34,0,0.5869228905787507
20,0,0|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34,1,0.6024672467724687
20,0,0|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34,2,0.5987274630715267
20,1,0|2|3|4|5|7|8|12|13|14|18|20|21|23|25|28|29|30|34|35,0,0.6241632598020695
20,1,0|2|3|4|5|7|8|12|13|14|18|20|21|23|25|28|29|30|34|35,1,0.6240993696944279
20,1,0|2|3|4|5|7|8|12|13|14|18|20|21|23|25|28|29|30|34|35,2,0.6145768626426498
20,2,2|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|32|34,0,0.6420190004452379
20,2,2|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|32|34,1,0.6489776609202055
20,2,2|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|32|34,2,0.6402277341880914
20,3,0|1|2|3|4|6|8|10|11|14|17|19|22|24|26|28|30|31|33|35,0,0.6370523186625893
20,3,0|1|2|3|4|6|8|10|11|14|17|19|22|24|26|28|30|31|33|35,1,0.6380946276232484
20,3,0|1|2|3|4|6|8|10|11|14|17|19|22|24|26|28|30|31|33|35,2,0.6515705281378085
20,4,1|4|7|9|13|15|16|18|19|20|21|23|27|29|30|31|32|33|35|36,0,0.6327880091900125
20,4,1|4|7|9|13|15|16|18|19|20|21|23|27|29|30|31|32|33|35|36,1,0.6167844811534132
20,4,1|4|7|9|13|15|16|18|19|20|21|23|27|29|30|31|32|33|35|36,2,0.6143779536894082
20,5,1|2|3|4|6|7|10|16|17|18|20|21|22|23|24|25|28|29|33|35,0,0.6463205106082831
20,5,1|2|3|4|6|7|10|16|17|18|20|21|22|23|24|25|28|29|33|35,1,0.6498167902146261
20,5,1|2|3|4|6|7|10|16|17|18|20|21|22|23|24|25|28|29|33|35,2,0.6589573406663886
20,6,0|2|6|10|11|14|15|16|21|22|25|26|27|28|29|30|31|32|33|35,0,0.6326727913033178
20,6,0|2|6|10|11|14|15|16|21|22|25|26|27|28|29|30|31|32|33|35,1,0.6256927220563256
20,6,0|2|6|10|11|14|15|16|21|22|25|26|27|28|29|30|31|32|33|35,2,0.6212436517005046
20,7,0|3|4|7|8|11|12|15|16|17|19|20|25|26|27|29|30|33|34|35,0,0.6230944855826667
20,7,0|3|4|7|8|11|12|15|16|17|19|20|25|26|27|29|30|33|34|35,1,0.5919836130094099
20,7,0|3|4|7|8|11|12|15|16|17|19|20|25|26|27|29|30|33|34|35,2,0.6110172158094817
20,8,0|2|3|4|5|6|8|12|14|15|16|17|19|21|22|26|28|29|30|32,0,0.640686455767571
20,8,0|2|3|4|5|6|8|12|14|15|16|17|19|21|22|26|28|29|30|32,1,0.632771648430586
20,8,0|2|3|4|5|6|8|12|14|15|16|17|19|21|22|26|28|29|30|32,2,0.6281564563347716
20,9,0|2|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|27|28|30,0,0.620862336775156
20,9,0|2|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|27|28|30,1,0.6312269428551337
20,9,0|2|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|27|28|30,2,0.627856961451995
20,10,2|8|9|11|12|13|14|15|16|17|18|22|23|24|25|29|30|32|35|36,0,0.62211423578437
20,10,2|8|9|11|12|13|14|15|16|17|18|22|23|24|25|29|30|32|35|36,1,0.6354505761042478
20,10,2|8|9|11|12|13|14|15|16|17|18|22|23|24|25|29|30|32|35|36,2,0.620878621326741
20,11,6|8|9|10|11|13|14|15|17|20|23|24|25|26|28|30|31|32|33|36,0,0.6568721917591817
20,11,6|8|9|10|11|13|14|15|17|20|23|24|25|26|28|30|31|32|33|36,1,0.6475027738490724
20,11,6|8|9|10|11|13|14|15|17|20|23|24|25|26|28|30|31|32|33|36,2,0.6198110229726009
20,12,0|4|5|8|10|11|12|13|14|15|16|18|19|22|24|25|29|30|32|35,0,0.6237976088620628
20,12,0|4|5|8|10|11|12|13|14|15|16|18|19|22|24|25|29|30|32|35,1,0.6044308811087261
20,12,0|4|5|8|10|11|12|13|14|15|16|18|19|22|24|25|29|30|32|35,2,0.6471716912958632
20,13,0|3|4|7|10|11|12|14|16|17|20|21|23|24|25|27|28|29|31|33,0,0.6535643179653996
20,13,0|3|4|7|10|11|12|14|16|17|20|21|23|24|25|27|28|29|31|33,1,0.6446841789641349
20,13,0|3|4|7|10|11|12|14|16|17|20|21|23|24|25|27|28|29|31|33,2,0.6465560048757918
20,14,2|3|5|7|12|13|15|16|17|18|21|23|24|26|27|30|31|32|34|36,0,0.6177875880400273
20,14,2|3|5|7|12|13|15|16|17|18|21|23|24|26|27|30|31|32|34|36,1,0.6222699435236544
20,14,2|3|5|7|12|13|15|16|17|18|21|23|24|26|27|30|31|32|34|36,2,0.6139122213929985
20,15,0|1|3|4|6|7|8|10|11|13|17|19|22|24|27|29|30|31|33|36,0,0.6335581133618003
20,15,0|1|3|4|6|7|8|10|11|13|17|19|22|24|27|29|30|31|33|36,1,0.6266662741628304
20,15,0|1|3|4|6|7|8|10|11|13|17|19|22|24|27|29|30|31|33|36,2,0.6111082581074124
20,16,4|5|7|8|10|11|13|14|15|17|19|21|23|25|26|27|28|30|34|35,0,0.6236958776482023
20,16,4|5|7|8|10|11|13|14|15|17|19|21|23|25|26|27|28|30|34|35,1,0.6229822611025443
20,16,4|5|7|8|10|11|13|14|15|17|19|21|23|25|26|27|28|30|34|35,2,0.6100104032764709
20,17,0|2|3|8|10|12|13|14|15|18|19|23|25|26|28|29|32|33|35|36,0,0.6335642443309114
20,17,0|2|3|8|10|12|13|14|15|18|19|23|25|26|28|29|32|33|35|36,1,0.6286210568093399
20,17,0|2|3|8|10|12|13|14|15|18|19|23|25|26|28|29|32|33|35|36,2,0.643465735110191
20,18,0|1|2|5|8|9|10|11|12|16|17|18|21|22|24|27|30|32|33|36,0,0.6176182780149914
20,18,0|1|2|5|8|9|10|11|12|16|17|18|21|22|24|27|30|32|33|36,1,0.607420315777924
20,18,0|1|2|5|8|9|10|11|12|16|17|18|21|22|24|27|30|32|33|36,2,0.6158476740541874
20,19,0|1|2|5|7|9|10|12|14|18|20|21|24|26|28|31|32|33|34|35,0,0.6488154212384467
20,19,0|1|2|5|7|9|10|12|14|18|20|21|24|26|28|31|32|33|34|35,1,0.6591120061245122
20,19,0|1|2|5|7|9|10|12|14|18|20|21|24|26|28|31|32|33|34|35,2,0.6336798753535424
20,20,0|2|6|8|11|12|13|15|17|21|22|23|26|27|31|32|33|34|35|36,0,0.624730673810581
20,20,0|2|6|8|11|12|13|15|17|21|22|23|26|27|31|32|33|34|35|36,1,0.6168888746531778
20,20,0|2|6|8|11|12|13|15|17|21|22|23|26|27|31|32|33|34|35|36,2,0.6334814391115015
20,21,0|2|3|5|11|12|13|14|15|20|21|22|23|29|30|31|32|34|35|36,0,0.6367213529327586
20,21,0|2|3|5|11|12|13|14|15|20|21|22|23|29|30|31|32|34|35|36,1,0.637415556656134
20,21,0|2|3|5|11|12|13|14|15|20|21|22|23|29|30|31|32|34|35|36,2,0.6364103369660742
20,22,2|3|6|7|10|11|12|14|15|16|18|19|20|26|27|29|30|32|34|36,0,0.613089835474379
20,22,2|3|6|7|10|11|12|14|15|16|18|19|20|26|27|29|30|32|34|36,1,0.6340364308366907
20,22,2|3|6|7|10|11|12|14|15|16|18|19|20|26|27|29|30|32|34|36,2,0.6188104770149198
20,23,0|5|6|10|12|13|15|16|18|22|23|24|25|26|27|28|32|33|34|35,0,0.6396951496140001
20,23,0|5|6|10|12|13|15|16|18|22|23|24|25|26|27|28|32|33|34|35,1,0.6075047849412016
20,23,0|5|6|10|12|13|15|16|18|22|23|24|25|26|27|28|32|33|34|35,2,0.6374475815110545
20,24,0|3|5|6|10|11|13|14|15|19|20|21|24|25|27|30|32|33|34|35,0,0.6288831321398834
20,24,0|3|5|6|10|11|13|14|15|19|20|21|24|25|27|30|32|33|34|35,1,0.6259471270098114
20,24,0|3|5|6|10|11|13|14|15|19|20|21|24|25|27|30|32|33|34|35,2,0.6223838303384154
20,25,1|2|4|6|7|8|12|13|16|17|18|19|24|25|29|30|31|32|33|34,0,0.6119665852990125
20,25,1|2|4|6|7|8|12|13|16|17|18|19|24|25|29|30|31|32|33|34,1,0.5990798858664889
20,25,1|2|4|6|7|8|12|13|16|17|18|19|24|25|29|30|31|32|33|34,2,0.6071983669587452
20,26,3|4|5|6|8|10|11|12|15|16|17|18|19|20|23|24|25|26|29|30,0,0.6289482076450253
20,26,3|4|5|6|8|10|11|12|15|16|17|18|19|20|23|24|25|26|29|30,1,0.6196751095477558
20,26,3|4|5|6|8|10|11|12|15|16|17|18|19|20|23|24|25|26|29|30,2,0.6428846401468117
20,27,1|2|3|4|8|9|11|13|15|16|18|22|27|29|30|31|32|33|34|36,0,0.6207441184484376
20,27,1|2|3|4|8|9|11|13|15|16|18|22|27|29|30|31|32|33|34|36,1,0.6210166810732486
20,27,1|2|3|4|8|9|11|13|15|16|18|22|27|29|30|31|32|33|34|36,2,0.6151465940584898
20,28,0|1|2|3|4|5|11|13|17|18|19|20|21|23|24|25|29|31|32|34,0,0.6289938902165789
20,28,0|1|2|3|4|5|11|13|17|18|19|20|21|23|24|25|29|31|32|34,1,0.6242748687520411
20,28,0|1|2|3|4|5|11|13|17|18|19|20|21|23|24|25|29|31|32|34,2,0.6376309736556579
20,29,1|2|3|5|12|13|15|16|17|18|19|21|22|23|24|25|26|28|29|36,0,0.6388491160912889
20,29,1|2|3|5|12|13|15|16|17|18|19|21|22|23|24|25|26|28|29|36,1,0.6521583822029541
20,29,1|2|3|5|12|13|15|16|17|18|19|21|22|23|24|25|26|28|29|36,2,0.6312054668116003
20,30,1|3|7|8|10|12|13|14|16|22|23|25|26|27|29|30|32|33|34|36,0,0.6304027596353791
20,30,1|3|7|8|10|12|13|14|16|22|23|25|26|27|29|30|32|33|34|36,1,0.6046719731712815
20,30,1|3|7|8|10|12|13|14|16|22|23|25|26|27|29|30|32|33|34|36,2,0.6080403095251022
20,31,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|31|32|35|36,0,0.6285361354304269
20,31,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|31|32|35|36,1,0.6338652684309145
20,31,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|31|32|35|36,2,0.5994244510852668
22,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34|35,0,0.5886034105913077
22,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34|35,1,0.5745999584491369
22,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|23|25|29|30|32|34|35,2,0.564579599339056
22,1,0|2|3|4|5|7|8|10|12|13|14|18|20|21|23|25|28|29|30|33|34|35,0,0.6173023822725311
22,1,0|2|3|4|5|7|8|10|12|13|14|18|20|21|23|25|28|29|30|33|34|35,1,0.6070372372356796
22,1,0|2|3|4|5|7|8|10|12|13|14|18|20|21|23|25|28|29|30|33|34|35,2,0.5919495550648731
22,2,2|3|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34,0,0.6442306967602908
22,2,2|3|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34,1,0.637714885684904
22,2,2|3|4|5|6|7|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34,2,0.6562368574947932
22,3,0|1|2|3|4|6|8|9|10|11|14|17|19|22|24|26|27|28|30|31|32|34,0,0.6370798228016153
22,3,0|1|2|3|4|6|8|9|10|11|14|17|19|22|24|26|27|28|30|31|32|34,1,0.6224203570131551
22,3,0|1|2|3|4|6|8|9|10|11|14|17|19|22|24|26|27|28|30|31|32|34,2,0.6420114097764825
22,4,2|4|5|7|9|12|13|15|16|18|19|20|21|23|25|26|27|29|30|32|35|36,0,0.6156985276173376
22,4,2|4|5|7|9|12|13|15|16|18|19|20|21|23|25|26|27|29|30|32|35|36,1,0.6212468635367989
22,4,2|4|5|7|9|12|13|15|16|18|19|20|21|23|25|26|27|29|30|32|35|36,2,0.6049757215334338
22,5,1|3|4|5|6|7|11|13|14|15|16|17|20|22|23|25|27|28|29|30|32|36,0,0.6502241829326896
22,5,1|3|4|5|6|7|11|13|14|15|16|17|20|22|23|25|27|28|29|30|32|36,1,0.6458490732008774
22,5,1|3|4|5|6|7|11|13|14|15|16|17|20|22|23|25|27|28|29|30|32|36,2,0.6677434938927579
22,6,0|2|5|8|10|11|12|14|15|16|17|19|20|21|22|23|24|25|28|30|31|35,0,0.6455745540147518
22,6,0|2|5|8|10|11|12|14|15|16|17|19|20|21|22|23|24|25|28|30|31|35,1,0.614581130370604
22,6,0|2|5|8|10|11|12|14|15|16|17|19|20|21|22|23|24|25|28|30|31|35,2,0.6502274798696228
22,7,0|1|2|3|4|7|8|10|11|12|13|14|16|19|21|23|25|29|30|32|33|34,0,0.5913777498718988
22,7,0|1|2|3|4|7|8|10|11|12|13|14|16|19|21|23|25|29|30|32|33|34,1,0.6012172856110629
22,7,0|1|2|3|4|7|8|10|11|12|13|14|16|19|21|23|25|29|30|32|33|34,2,0.6023142870363002
22,8,0|1|2|3|4|5|6|7|8|9|11|13|14|16|19|21|24|25|27|28|31|34,0,0.6368395873320267
22,8,0|1|2|3|4|5|6|7|8|9|11|13|14|16|19|21|24|25|27|28|31|34,1,0.640986491401283
22,8,0|1|2|3|4|5|6|7|8|9|11|13|14|16|19|21|24|25|27|28|31|34,2,0.6447983760295454
22,9,2|4|7|9|11|12|14|15|17|18|19|21|23|24|25|28|30|32|33|34|35|36,0,0.6153190785103065
22,9,2|4|7|9|11|12|14|15|17|18|19|21|23|24|25|28|30|32|33|34|35|36,1,0.6109048363329822
22,9,2|4|7|9|11|12|14|15|17|18|19|21|23|24|25|28|30|32|33|34|35|36,2,0.6016647789781868
22,10,4|6|8|9|10|11|13|14|15|19|20|23|24|25|27|28|30|32|33|34|35|36,0,0.630662183655422
22,10,4|6|8|9|10|11|13|14|15|19|20|23|24|25|27|28|30|32|33|34|35|36,1,0.6034727905401671
22,10,4|6|8|9|10|11|13|14|15|19|20|23|24|25|27|28|30|32|33|34|35|36,2,0.6261779930886548
22,11,0|1|2|4|7|8|10|11|12|13|14|16|18|19|20|22|24|27|30|32|35|36,0,0.6188210121217739
22,11,0|1|2|4|7|8|10|11|12|13|14|16|18|19|20|22|24|27|30|32|35|36,1,0.6116027016665574
22,11,0|1|2|4|7|8|10|11|12|13|14|16|18|19|20|22|24|27|30|32|35|36,2,0.5981541589398992
22,12,0|4|6|10|11|12|14|15|16|17|20|21|23|24|26|27|28|29|30|32|33|36,0,0.636440351409607
22,12,0|4|6|10|11|12|14|15|16|17|20|21|23|24|26|27|28|29|30|32|33|36,1,0.6356178410783428
22,12,0|4|6|10|11|12|14|15|16|17|20|21|23|24|26|27|28|29|30|32|33|36,2,0.6337291003347391
22,13,2|3|5|7|8|12|13|15|16|17|18|19|25|26|27|29|30|31|32|33|34|36,0,0.5842791187828952
22,13,2|3|5|7|8|12|13|15|16|17|18|19|25|26|27|29|30|31|32|33|34|36,1,0.6089583609260089
22,13,2|3|5|7|8|12|13|15|16|17|18|19|25|26|27|29|30|31|32|33|34|36,2,0.615738890446668
22,14,0|1|2|4|5|6|7|8|9|13|18|19|21|22|23|24|26|27|29|31|34|36,0,0.6164464846469658
22,14,0|1|2|4|5|6|7|8|9|13|18|19|21|22|23|24|26|27|29|31|34|36,1,0.6150024085589241
22,14,0|1|2|4|5|6|7|8|9|13|18|19|21|22|23|24|26|27|29|31|34|36,2,0.6154163472723164
22,15,0|1|2|5|6|8|9|12|15|16|17|18|22|23|25|28|29|32|33|34|35|36,0,0.6445829410774386
22,15,0|1|2|5|6|8|9|12|15|16|17|18|22|23|25|28|29|32|33|34|35|36,1,0.6604975206248265
22,15,0|1|2|5|6|8|9|12|15|16|17|18|22|23|25|28|29|32|33|34|35|36,2,0.6347331421307592
22,16,0|2|6|8|9|11|13|16|17|18|20|21|22|23|25|26|27|28|31|33|35|36,0,0.6399463573968288
22,16,0|2|6|8|9|11|13|16|17|18|20|21|22|23|25|26|27|28|31|33|35|36,1,0.6216909567853793
22,16,0|2|6|8|9|11|13|16|17|18|20|21|22|23|25|26|27|28|31|33|35|36,2,0.6290770447908464
22,17,0|2|3|4|5|7|9|10|11|12|13|15|17|18|20|21|23|24|26|29|31|35,0,0.6687099365073274
22,17,0|2|3|4|5|7|9|10|11|12|13|15|17|18|20|21|23|24|26|29|31|35,1,0.6400832287094554
22,17,0|2|3|4|5|7|9|10|11|12|13|15|17|18|20|21|23|24|26|29|31|35,2,0.6382746118288868
22,18,0|1|2|6|8|10|11|12|13|15|16|18|19|20|22|23|27|28|29|31|33|35,0,0.6421935433120676
22,18,0|1|2|6|8|10|11|12|13|15|16|18|19|20|22|23|27|28|29|31|33|35,1,0.6519540727275143
22,18,0|1|2|6|8|10|11|12|13|15|16|18|19|20|22|23|27|28|29|31|33|35,2,0.6462224497050368
22,19,0|2|3|5|7|11|12|13|14|15|19|20|21|22|23|27|28|31|33|34|35|36,0,0.6483471551977268
22,19,0|2|3|5|7|11|12|13|14|15|19|20|21|22|23|27|28|31|33|34|35|36,1,0.6497113190203095
22,19,0|2|3|5|7|11|12|13|14|15|19|20|21|22|23|27|28|31|33|34|35|36,2,0.6473246103467244
22,20,2|3|6|7|10|11|12|13|14|15|16|18|19|20|21|24|28|29|31|33|34|35,0,0.6455657840875151
22,20,2|3|6|7|10|11|12|13|14|15|16|18|19|20|21|24|28|29|31|33|34|35,1,0.6282638027903343
22,20,2|3|6|7|10|11|12|13|14|15|16|18|19|20|21|24|28|29|31|33|34|35,2,0.6223790128286867
22,21,1|3|5|6|7|9|10|13|15|16|17|18|19|23|24|25|28|29|32|34|35|36,0,0.645040000785387
22,21,1|3|5|6|7|9|10|13|15|16|17|18|19|23|24|25|28|29|32|34|35|36,1,0.6613867263255567
22,21,1|3|5|6|7|9|10|13|15|16|17|18|19|23|24|25|28|29|32|34|35|36,2,0.642132429864127
22,22,0|1|2|4|6|7|12|13|15|16|18|19|20|21|23|28|29|31|32|33|34|36,0,0.6446136285962228
22,22,0|1|2|4|6|7|12|13|15|16|18|19|20|21|23|28|29|31|32|33|34|36,1,0.6297983578006939
22,22,0|1|2|4|6|7|12|13|15|16|18|19|20|21|23|28|29|31|32|33|34|36,2,0.650734267250596
22,23,1|2|3|4|5|6|7|8|11|12|13|14|15|21|24|25|29|30|32|33|35|36,0,0.6296643695886973
22,23,1|2|3|4|5|6|7|8|11|12|13|14|15|21|24|25|29|30|32|33|35|36,1,0.6338081729203963
22,23,1|2|3|4|5|6|7|8|11|12|13|14|15|21|24|25|29|30|32|33|35|36,2,0.6175200251868723
22,24,1|2|3|5|8|11|13|15|17|18|20|22|23|24|25|27|28|30|32|33|34|35,0,0.6215839285401957
22,24,1|2|3|5|8|11|13|15|17|18|20|22|23|24|25|27|28|30|32|33|34|35,1,0.6407942457886414
22,24,1|2|3|5|8|11|13|15|17|18|20|22|23|24|25|27|28|30|32|33|34|35,2,0.6090566655450488
22,25,0|1|2|3|4|9|10|11|12|13|19|20|23|24|25|26|27|30|31|32|33|34,0,0.6081933054436862
22,25,0|1|2|3|4|9|10|11|12|13|19|20|23|24|25|26|27|30|31|32|33|34,1,0.6086545870405645
22,25,0|1|2|3|4|9|10|11|12|13|19|20|23|24|25|26|27|30|31|32|33|34,2,0.6312846038863905
22,26,1|2|3|5|6|13|15|16|18|19|20|21|22|23|24|26|30|31|32|33|35|36,0,0.6368688831892545
22,26,1|2|3|5|6|13|15|16|18|19|20|21|22|23|24|26|30|31|32|33|35|36,1,0.6285428427952665
22,26,1|2|3|5|6|13|15|16|18|19|20|21|22|23|24|26|30|31|32|33|35|36,2,0.6457607145853484
22,27,1|3|7|8|10|12|13|14|15|16|21|22|24|25|26|28|29|30|31|32|35|36,0,0.6636588051358442
22,27,1|3|7|8|10|12|13|14|15|16|21|22|24|25|26|28|29|30|31|32|35|36,1,0.6618888496333679
22,27,1|3|7|8|10|12|13|14|15|16|21|22|24|25|26|28|29|30|31|32|35|36,2,0.6562731111444218
22,28,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|30|31|32|33|34|36,0,0.6159539258316865
22,28,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|30|31|32|33|34|36,1,0.6067430144321415
22,28,1|4|6|7|8|9|12|16|17|18|20|24|25|26|27|28|30|31|32|33|34|36,2,0.6014675663364691
22,29,0|1|3|4|5|6|7|10|12|13|15|16|17|20|22|25|26|27|31|32|33|34,0,0.6493882615246118
22,29,0|1|3|4|5|6|7|10|12|13|15|16|17|20|22|25|26|27|31|32|33|34,1,0.6294736124446075
22,29,0|1|3|4|5|6|7|10|12|13|15|16|17|20|22|25|26|27|31|32|33|34,2,0.6427200343919998
22,30,2|3|4|7|8|9|12|13|15|16|19|21|23|24|25|26|27|28|31|33|34|36,0,0.628611727115629
22,30,2|3|4|7|8|9|12|13|15|16|19|21|23|24|25|26|27|28|31|33|34|36,1,0.6451193995837806
22,30,2|3|4|7|8|9|12|13|15|16|19|21|23|24|25|26|27|28|31|33|34|36,2,0.6180576764959586
22,31,0|2|7|8|9|10|11|13|15|17|18|20|21|23|25|28|29|30|31|33|34|36,0,0.6229398035667213
22,31,0|2|7|8|9|10|11|13|15|17|18|20|21|23|25|28|29|30|31|33|34|36,1,0.6394003134287951
22,31,0|2|7|8|9|10|11|13|15|17|18|20|21|23|25|28|29|30|31|33|34|36,2,0.618527184355688
24,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|25|28|29|30|32|34|35,0,0.5796688936241808
24,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|25|28|29|30|32|34|35,1,0.5965110532541686
24,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|25|28|29|30|32|34|35,2,0.5832619592768816
24,1,0|2|3|4|5|7|8|10|11|12|13|14|18|20|21|22|23|25|28|29|30|33|34|35,0,0.6066431701911225
24,1,0|2|3|4|5|7|8|10|11|12|13|14|18|20|21|22|23|25|28|29|30|33|34|35,1,0.5896751722691903
24,1,0|2|3|4|5|7|8|10|11|12|13|14|18|20|21|22|23|25|28|29|30|33|34|35,2,0.5657334633256328
24,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34|36,0,0.6717994112884679
24,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34|36,1,0.6771100065856238
24,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|25|26|28|29|30|31|32|34|36,2,0.6556143206693845
24,3,0|1|2|3|4|6|8|9|10|11|14|17|19|21|22|24|25|26|27|28|30|31|32|34,0,0.6342734224978573
24,3,0|1|2|3|4|6|8|9|10|11|14|17|19|21|22|24|25|26|27|28|30|31|32|34,1,0.6635038600745351
24,3,0|1|2|3|4|6|8|9|10|11|14|17|19|21|22|24|25|26|27|28|30|31|32|34,2,0.6435675694436976
24,4,1|2|3|4|5|7|9|11|12|13|14|15|18|19|23|25|26|27|29|30|31|32|34|36,0,0.6138830360740531
24,4,1|2|3|4|5|7|9|11|12|13|14|15|18|19|23|25|26|27|29|30|31|32|34|36,1,0.6305830968478489
24,4,1|2|3|4|5|7|9|11|12|13|14|15|18|19|23|25|26|27|29|30|31|32|34|36,2,0.6478430364550465
24,5,1|2|3|4|5|6|7|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,0,0.6528834741915911
24,5,1|2|3|4|5|6|7|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,1,0.6433937652402556
24,5,1|2|3|4|5|6|7|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,2,0.6196287517009867
24,6,0|1|2|3|5|7|8|10|11|12|15|16|17|19|20|21|22|24|25|29|30|32|33|35,0,0.6270076227041324
24,6,0|1|2|3|5|7|8|10|11|12|15|16|17|19|20|21|22|24|25|29|30|32|33|35,1,0.5982814752494087
24,6,0|1|2|3|5|7|8|10|11|12|15|16|17|19|20|21|22|24|25|29|30|32|33|35,2,0.6278047634640468
24,7,0|2|3|4|5|6|8|12|13|14|15|16|17|19|20|22|25|26|28|29|30|32|33|34,0,0.6353150028833935
24,7,0|2|3|4|5|6|8|12|13|14|15|16|17|19|20|22|25|26|28|29|30|32|33|34,1,0.6502474579628568
24,7,0|2|3|4|5|6|8|12|13|14|15|16|17|19|20|22|25|26|28|29|30|32|33|34,2,0.6210819572467825
24,8,0|5|6|7|9|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|32|35,0,0.633625178440803
24,8,0|5|6|7|9|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|32|35,1,0.6552001996424773
24,8,0|5|6|7|9|11|12|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|32|35,2,0.6523333709484815
24,9,2|4|6|7|8|9|10|11|12|13|14|15|16|17|21|22|23|25|26|27|28|29|33|36,0,0.6474686570728027
24,9,2|4|6|7|8|9|10|11|12|13|14|15|16|17|21|22|23|25|26|27|28|29|33|36,1,0.6313344872652996
24,9,2|4|6|7|8|9|10|11|12|13|14|15|16|17|21|22|23|25|26|27|28|29|33|36,2,0.6576757065641815
24,10,2|5|6|7|9|10|11|12|14|15|16|17|20|22|23|25|26|28|30|31|32|33|34|35,0,0.6564398955004728
24,10,2|5|6|7|9|10|11|12|14|15|16|17|20|22|23|25|26|28|30|31|32|33|34|35,1,0.6407959923110681
24,10,2|5|6|7|9|10|11|12|14|15|16|17|20|22|23|25|26|28|30|31|32|33|34|35,2,0.662265363586927
24,11,0|1|2|4|5|7|10|12|13|14|16|17|19|21|22|23|24|26|27|28|29|30|33|34,0,0.6464192037393511
24,11,0|1|2|4|5|7|10|12|13|14|16|17|19|21|22|23|24|26|27|28|29|30|33|34,1,0.6574340244645926
24,11,0|1|2|4|5|7|10|12|13|14|16|17|19|21|22|23|24|26|27|28|29|30|33|34,2,0.6410880783744332
24,12,1|3|5|7|8|9|10|12|13|15|16|17|18|20|21|22|24|26|28|31|32|33|35|36,0,0.677209845639248
24,12,1|3|5|7|8|9|10|12|13|15|16|17|18|20|21|22|24|26|28|31|32|33|35|36,1,0.6503985795146449
