# of predictors,i,predictors,fold,mcc
6,67,1|5|6|7|9|10,4,0.6928203230275509
6,68,0|1|2|5|6|8,0,0.38227316990966415
6,68,0|1|2|5|6|8,1,0.1070436048222094
6,68,0|1|2|5|6|8,2,0.384616945551278
6,68,0|1|2|5|6|8,3,0.2700677569361467
6,68,0|1|2|5|6|8,4,0.32288829996897417
6,69,1|2|3|4|8|10,0,0.2141057445312242
6,69,1|2|3|4|8|10,1,0.4129057317563299
6,69,1|2|3|4|8|10,2,0.27873923343099694
6,69,1|2|3|4|8|10,3,0.2817328530613534
6,69,1|2|3|4|8|10,4,0.5511811148433216
6,70,0|2|3|5|7|9,0,0.22680266997410503
6,70,0|2|3|5|7|9,1,0.32288829996897417
6,70,0|2|3|5|7|9,2,0.359481055448864
6,70,0|2|3|5|7|9,3,0.0
6,70,0|2|3|5|7|9,4,0.4463455911335819
6,71,0|1|5|6|7|9,0,0.24912758599440946
6,71,0|1|5|6|7|9,1,0.159258916013941
6,71,0|1|5|6|7|9,2,0.26070759011125527
6,71,0|1|5|6|7|9,3,0.018486846666163393
6,71,0|1|5|6|7|9,4,0.5778967437740469
6,72,3|5|6|7|9|10,0,0.5514775136673131
6,72,3|5|6|7|9|10,1,0.4208736916916498
6,72,3|5|6|7|9|10,2,0.5621228698960483
6,72,3|5|6|7|9|10,3,0.32786462256237614
6,72,3|5|6|7|9|10,4,0.648721817696309
6,73,0|3|6|8|9|10,0,0.3033028196750452
6,73,0|3|6|8|9|10,1,0.4069784637782399
6,73,0|3|6|8|9|10,2,0.38672809790968704
6,73,0|3|6|8|9|10,3,0.025269934785963444
6,73,0|3|6|8|9|10,4,0.7100469468046932
6,74,1|6|7|8|9|10,0,0.23925277405072617
6,74,1|6|7|8|9|10,1,0.41323792499700046
6,74,1|6|7|8|9|10,2,0.3636619309193636
6,74,1|6|7|8|9|10,3,0.2754639571157456
6,74,1|6|7|8|9|10,4,0.5427092530382482
6,75,0|1|4|5|8|10,0,0.5090891355818543
6,75,0|1|4|5|8|10,1,0.3173985250360185
6,75,0|1|4|5|8|10,2,0.4106989161272312
6,75,0|1|4|5|8|10,3,0.40451090641978216
6,75,0|1|4|5|8|10,4,0.5565302144249513
6,76,0|1|2|3|5|9,0,0.09423146621164723
6,76,0|1|2|3|5|9,1,0.41840607210626185
6,76,0|1|2|3|5|9,2,0.2540805066167378
6,76,0|1|2|3|5|9,3,0.36688311688311687
6,76,0|1|2|3|5|9,4,0.3619047619047619
6,77,0|1|3|5|6|8,0,0.2779692826455979
6,77,0|1|3|5|6|8,1,0.18898223650461363
6,77,0|1|3|5|6|8,2,0.32288829996897417
6,77,0|1|3|5|6|8,3,0.17533359609241803
6,77,0|1|3|5|6|8,4,0.483769718237035
6,78,0|1|4|6|7|10,0,0.15415288347095465
6,78,0|1|4|6|7|10,1,0.33939906692551464
6,78,0|1|4|6|7|10,2,0.29733672405477846
6,78,0|1|4|6|7|10,3,0.20092205735968435
6,78,0|1|4|6|7|10,4,0.5299005369314066
6,79,0|1|6|8|9|10,0,0.233856117159244
6,79,0|1|6|8|9|10,1,0.3173985250360185
6,79,0|1|6|8|9|10,2,0.40239636386228544
6,79,0|1|6|8|9|10,3,0.3077806870383793
6,79,0|1|6|8|9|10,4,0.42970381277175573
6,80,1|3|4|7|8|10,0,0.32404290265849267
6,80,1|3|4|7|8|10,1,0.27930712824987197
6,80,1|3|4|7|8|10,2,0.5163977794943223
6,80,1|3|4|7|8|10,3,0.3564250917976579
6,80,1|3|4|7|8|10,4,0.7327845369595624
6,81,0|2|3|5|8|10,0,0.25514478753897485
6,81,0|2|3|5|8|10,1,0.2085764626863479
6,81,0|2|3|5|8|10,2,0.47528603002511866
6,81,0|2|3|5|8|10,3,0.2599398978094018
6,81,0|2|3|5|8|10,4,0.5656886751089634
6,82,0|1|3|5|6|9,0,0.23354968324845687
6,82,0|1|3|5|6|9,1,0.27113885865255005
6,82,0|1|3|5|6|9,2,0.34423331534458884
6,82,0|1|3|5|6|9,3,0.16964394998773713
6,82,0|1|3|5|6|9,4,0.476777465365815
6,83,2|3|4|5|8|10,0,0.3484175995163441
6,83,2|3|4|5|8|10,1,0.45085781852336065
6,83,2|3|4|5|8|10,2,0.5466081666101212
6,83,2|3|4|5|8|10,3,0.417089513893632
6,83,2|3|4|5|8|10,4,0.7453723378468579
6,84,3|4|5|6|7|9,0,0.39510487499930086
6,84,3|4|5|6|7|9,1,0.3305981298964161
6,84,3|4|5|6|7|9,2,0.5726839154624189
6,84,3|4|5|6|7|9,3,0.29261363636363635
6,84,3|4|5|6|7|9,4,0.6116805673970405
6,85,1|2|3|6|7|9,0,0.44894106591270994
6,85,1|2|3|6|7|9,1,0.4564642790483589
6,85,1|2|3|6|7|9,2,0.5383888674508607
6,85,1|2|3|6|7|9,3,0.39319337430967677
6,85,1|2|3|6|7|9,4,0.5906955981812996
6,86,0|1|2|4|7|8,0,0.11575839563138607
6,86,0|1|2|4|7|8,1,0.3486165218289288
6,86,0|1|2|4|7|8,2,0.31640214031518293
6,86,0|1|2|4|7|8,3,0.17364603424096098
6,86,0|1|2|4|7|8,4,0.6322277721650071
6,87,0|2|4|6|7|9,0,0.464602941755078
6,87,0|2|4|6|7|9,1,0.2030676940313298
6,87,0|2|4|6|7|9,2,0.44523265049614974
6,87,0|2|4|6|7|9,3,0.17227756548913709
6,87,0|2|4|6|7|9,4,0.5802715780209848
6,88,0|1|2|6|7|9,0,0.19131158091484035
6,88,0|1|2|6|7|9,1,0.3188762999887528
6,88,0|1|2|6|7|9,2,0.3542914986839332
6,88,0|1|2|6|7|9,3,0.40451090641978216
6,88,0|1|2|6|7|9,4,0.4463455911335819
6,89,0|1|4|5|7|9,0,0.32030869099662634
6,89,0|1|4|5|7|9,1,0.2754639571157456
6,89,0|1|4|5|7|9,2,0.3432717697710006
6,89,0|1|4|5|7|9,3,0.15200296147734343
6,89,0|1|4|5|7|9,4,0.42326505595982766
6,90,1|2|3|6|8|9,0,0.3857583749052298
6,90,1|2|3|6|8|9,1,0.20732595558272776
6,90,1|2|3|6|8|9,2,0.3385102853288564
6,90,1|2|3|6|8|9,3,0.39522996919538134
6,90,1|2|3|6|8|9,4,0.5969460990221384
6,91,3|4|5|6|8|10,0,0.23250614962762847
6,91,3|4|5|6|8|10,1,0.5023578857529274
6,91,3|4|5|6|8|10,2,0.7172044613513217
6,91,3|4|5|6|8|10,3,0.2837788262709293
6,91,3|4|5|6|8|10,4,0.6767529681839596
6,92,0|4|6|7|8|9,0,0.2779692826455979
6,92,0|4|6|7|8|9,1,0.38272698681958445
6,92,0|4|6|7|8|9,2,0.30483531362263383
6,92,0|4|6|7|8|9,3,0.22445173323232404
6,92,0|4|6|7|8|9,4,0.5257960307024575
6,93,0|1|2|4|5|8,0,0.39510487499930086
6,93,0|1|2|4|5|8,1,0.40239636386228544
6,93,0|1|2|4|5|8,2,0.46923423991105967
6,93,0|1|2|4|5|8,3,0.33757464295529616
6,93,0|1|2|4|5|8,4,0.46727592802133133
6,94,2|4|5|6|8|9,0,0.5005341454987328
6,94,2|4|5|6|8|9,1,0.3285611007301008
6,94,2|4|5|6|8|9,2,0.5400088165424466
6,94,2|4|5|6|8|9,3,0.4473935659098701
6,94,2|4|5|6|8|9,4,0.5809475019311126
6,95,0|3|4|6|7|10,0,0.27017976283782663
6,95,0|3|4|6|7|10,1,0.44523265049614974
6,95,0|3|4|6|7|10,2,0.19127069695618767
6,95,0|3|4|6|7|10,3,0.2598343685300207
6,95,0|3|4|6|7|10,4,0.4857142857142857
6,96,1|5|6|7|8|9,0,0.39577285860251626
6,96,1|5|6|7|8|9,1,0.408248290463863
6,96,1|5|6|7|8|9,2,0.35139096424936367
6,96,1|5|6|7|8|9,3,0.2680393547481039
6,96,1|5|6|7|8|9,4,0.46555193085179664
6,97,0|1|4|7|8|9,0,0.415
6,97,0|1|4|7|8|9,1,0.3313782822574781
6,97,0|1|4|7|8|9,2,0.39522996919538134
6,97,0|1|4|7|8|9,3,0.1480426325574903
6,97,0|1|4|7|8|9,4,0.4727813104255336
6,98,1|2|3|8|9|10,0,0.32433748657040123
6,98,1|2|3|8|9|10,1,0.326629318530498
6,98,1|2|3|8|9|10,2,0.5846598015642512
6,98,1|2|3|8|9|10,3,0.45048354536962476
6,98,1|2|3|8|9|10,4,0.7357723577235772
6,99,0|3|5|6|8|10,0,0.39259818304894556
6,99,0|3|5|6|8|10,1,0.22124616267552527
6,99,0|3|5|6|8|10,2,0.5742950906086337
6,99,0|3|5|6|8|10,3,0.03559368489559488
6,99,0|3|5|6|8|10,4,0.5973424234499494
6,100,1|3|4|8|9|10,0,0.36892291467387045
6,100,1|3|4|8|9|10,1,0.41402654042213416
6,100,1|3|4|8|9|10,2,0.5005341454987328
6,100,1|3|4|8|9|10,3,0.3305981298964161
6,100,1|3|4|8|9|10,4,0.6767529681839596
6,101,1|3|4|6|9|10,0,0.4005204946899305
6,101,1|3|4|6|9|10,1,0.4338646384138606
6,101,1|3|4|6|9|10,2,0.48717948717948717
6,101,1|3|4|6|9|10,3,0.38615396276834335
6,101,1|3|4|6|9|10,4,0.7810651325675352
6,102,0|1|2|3|4|5,0,0.24831856714704026
6,102,0|1|2|3|4|5,1,0.299336098133752
6,102,0|1|2|3|4|5,2,0.3886018795997956
6,102,0|1|2|3|4|5,3,-0.15156857724157566
6,102,0|1|2|3|4|5,4,0.2878905215198173
6,103,0|1|3|6|9|10,0,0.28631856346244444
6,103,0|1|3|6|9|10,1,0.2829838476488872
6,103,0|1|3|6|9|10,2,0.3897345446205973
6,103,0|1|3|6|9|10,3,0.17547568710359407
6,103,0|1|3|6|9|10,4,0.6235521235521235
6,104,0|3|6|8|9|10,0,0.3033028196750452
6,104,0|3|6|8|9|10,1,0.4069784637782399
6,104,0|3|6|8|9|10,2,0.38672809790968704
6,104,0|3|6|8|9|10,3,0.025269934785963444
6,104,0|3|6|8|9|10,4,0.7100469468046932
6,105,4|5|6|8|9|10,0,0.36892291467387045
6,105,4|5|6|8|9|10,1,0.34928408847588327
6,105,4|5|6|8|9|10,2,0.2980340406827461
6,105,4|5|6|8|9|10,3,0.23869648112406286
6,105,4|5|6|8|9|10,4,0.48132991492077026
6,106,0|1|3|4|5|6,0,0.4813179811068103
6,106,0|1|3|4|5|6,1,0.31640214031518293
6,106,0|1|3|4|5|6,2,0.4865618401009518
6,106,0|1|3|4|5|6,3,0.24579702405251752
6,106,0|1|3|4|5|6,4,0.5459140496311206
6,107,3|4|6|7|8|9,0,0.3323468460167223
6,107,3|4|6|7|8|9,1,0.2902923553672716
6,107,3|4|6|7|8|9,2,0.37190613902597885
6,107,3|4|6|7|8|9,3,0.22634795467253557
6,107,3|4|6|7|8|9,4,0.6436234984285988
6,108,1|2|3|4|6|10,0,0.21028129708969343
6,108,1|2|3|4|6|10,1,0.41147220173147164
6,108,1|2|3|4|6|10,2,0.4043189565754151
6,108,1|2|3|4|6|10,3,0.23133265907418699
6,108,1|2|3|4|6|10,4,0.28992447831532236
6,109,1|2|5|6|7|8,0,0.3780364868182087
6,109,1|2|5|6|7|8,1,0.4074981032218638
6,109,1|2|5|6|7|8,2,0.33910491408822535
6,109,1|2|5|6|7|8,3,0.3266720001306158
6,109,1|2|5|6|7|8,4,0.5090891355818543
6,110,2|3|4|7|9|10,0,0.46494781490855003
6,110,2|3|4|7|9|10,1,0.5075757575757576
6,110,2|3|4|7|9|10,2,0.6170300809990545
6,110,2|3|4|7|9|10,3,0.38272698681958445
6,110,2|3|4|7|9|10,4,0.5809475019311126
6,111,0|1|2|3|5|8,0,0.24956829530904853
6,111,0|1|2|3|5|8,1,0.2647662275111114
6,111,0|1|2|3|5|8,2,0.29238572606442875
6,111,0|1|2|3|5|8,3,0.16911346028715196
6,111,0|1|2|3|5|8,4,0.5307731566207068
6,112,0|2|3|5|8|9,0,0.11593118929091732
6,112,0|2|3|5|8|9,1,0.22124616267552527
6,112,0|2|3|5|8|9,2,0.3897345446205973
6,112,0|2|3|5|8|9,3,0.1923160346408099
6,112,0|2|3|5|8|9,4,0.525486787309028
6,113,0|1|4|6|9|10,0,0.12850727404885742
6,113,0|1|4|6|9|10,1,0.36034556730344786
6,113,0|1|4|6|9|10,2,0.32417076173977877
6,113,0|1|4|6|9|10,3,0.21110428483989307
6,113,0|1|4|6|9|10,4,0.6879487152089209
6,114,0|1|2|4|5|9,0,0.2571428571428571
6,114,0|1|2|4|5|9,1,0.34423331534458884
6,114,0|1|2|4|5|9,2,0.31112287401302324
6,114,0|1|2|4|5|9,3,0.12040403139513453
6,114,0|1|2|4|5|9,4,0.26616017681406645
6,115,3|4|5|8|9|10,0,0.33579478133074253
6,115,3|4|5|8|9|10,1,0.35902456110631603
6,115,3|4|5|8|9|10,2,0.4129057317563299
6,115,3|4|5|8|9|10,3,0.25411588778082334
6,115,3|4|5|8|9|10,4,0.6502560887623552
6,116,1|2|4|7|8|10,0,0.2161841283439241
6,116,1|2|4|7|8|10,1,0.37605071654517747
6,116,1|2|4|7|8|10,2,0.45184805705753195
6,116,1|2|4|7|8|10,3,0.23354968324845687
6,116,1|2|4|7|8|10,4,0.6266033190759668
6,117,1|4|5|6|7|10,0,0.30829061524521933
6,117,1|4|5|6|7|10,1,0.37329299520078973
6,117,1|4|5|6|7|10,2,0.41903519109970355
6,117,1|4|5|6|7|10,3,0.5388257575757576
6,117,1|4|5|6|7|10,4,0.6317259287678867
6,118,1|2|3|5|6|7,0,0.314970394174356
6,118,1|2|3|5|6|7,1,0.3533697149661553
6,118,1|2|3|5|6|7,2,0.5887398265221517
6,118,1|2|3|5|6|7,3,0.35139096424936367
6,118,1|2|3|5|6|7,4,0.4995357946109721
6,119,0|2|5|7|9|10,0,-0.012683657235796026
6,119,0|2|5|7|9|10,1,0.1460062651305222
6,119,0|2|5|7|9|10,2,0.28992447831532236
6,119,0|2|5|7|9|10,3,0.2581223251190367
6,119,0|2|5|7|9|10,4,0.6702249023263117
6,120,0|2|4|5|8|9,0,0.3088988028763958
6,120,0|2|4|5|8|9,1,0.17227756548913709
6,120,0|2|4|5|8|9,2,0.39637220975069987
6,120,0|2|4|5|8|9,3,0.2745265012153995
6,120,0|2|4|5|8|9,4,0.3542914986839332
6,121,0|2|5|7|9|10,0,-0.012683657235796026
6,121,0|2|5|7|9|10,1,0.1460062651305222
6,121,0|2|5|7|9|10,2,0.28992447831532236
6,121,0|2|5|7|9|10,3,0.2581223251190367
6,121,0|2|5|7|9|10,4,0.6702249023263117
6,122,0|1|4|6|9|10,0,0.12850727404885742
6,122,0|1|4|6|9|10,1,0.36034556730344786
6,122,0|1|4|6|9|10,2,0.32417076173977877
6,122,0|1|4|6|9|10,3,0.21110428483989307
6,122,0|1|4|6|9|10,4,0.6879487152089209
6,123,0|3|7|8|9|10,0,0.21028129708969343
6,123,0|3|7|8|9|10,1,0.3005256242441162
6,123,0|3|7|8|9|10,2,0.534717814539874
6,123,0|3|7|8|9|10,3,0.2625593596547331
6,123,0|3|7|8|9|10,4,0.5950715988591158
6,124,0|2|4|5|7|9,0,0.32030869099662634
6,124,0|2|4|5|7|9,1,0.13270433211332325
6,124,0|2|4|5|7|9,2,0.4188715364522341
6,124,0|2|4|5|7|9,3,0.11447159919331815
6,124,0|2|4|5|7|9,4,0.32030869099662634
6,125,1|2|3|4|5|8,0,0.36688311688311687
6,125,1|2|3|4|5|8,1,0.5353228910828958
6,125,1|2|3|4|5|8,2,0.5105395840683334
6,125,1|2|3|4|5|8,3,0.46555193085179664
6,125,1|2|3|4|5|8,4,0.5887398265221517
6,126,0|4|6|8|9|10,0,0.3005256242441162
6,126,0|4|6|8|9|10,1,0.46991689875133896
6,126,0|4|6|8|9|10,2,0.2817328530613534
6,126,0|4|6|8|9|10,3,0.0893633203101749
6,126,0|4|6|8|9|10,4,0.74
6,127,0|3|7|8|9|10,0,0.21028129708969343
6,127,0|3|7|8|9|10,1,0.3005256242441162
6,127,0|3|7|8|9|10,2,0.534717814539874
6,127,0|3|7|8|9|10,3,0.2625593596547331
6,127,0|3|7|8|9|10,4,0.5950715988591158
6,128,1|2|3|5|9|10,0,0.36688311688311687
6,128,1|2|3|5|9|10,1,0.4608212360339029
6,128,1|2|3|5|9|10,2,0.49913718658749795
6,128,1|2|3|5|9|10,3,0.5133089124271282
6,128,1|2|3|5|9|10,4,0.4715447154471545
6,129,1|2|5|6|7|8,0,0.3780364868182087
6,129,1|2|5|6|7|8,1,0.4074981032218638
6,129,1|2|5|6|7|8,2,0.33910491408822535
6,129,1|2|5|6|7|8,3,0.3266720001306158
6,129,1|2|5|6|7|8,4,0.5090891355818543
6,130,1|3|6|7|9|10,0,0.35163765946995834
6,130,1|3|6|7|9|10,1,0.3533925434959975
6,130,1|3|6|7|9|10,2,0.545955112133691
6,130,1|3|6|7|9|10,3,0.5133089124271282
6,130,1|3|6|7|9|10,4,0.5798116791464334
6,131,0|1|4|7|8|9,0,0.415
6,131,0|1|4|7|8|9,1,0.3313782822574781
6,131,0|1|4|7|8|9,2,0.39522996919538134
6,131,0|1|4|7|8|9,3,0.1480426325574903
6,131,0|1|4|7|8|9,4,0.4727813104255336
6,132,1|2|3|4|6|9,0,0.4712880527174095
6,132,1|2|3|4|6|9,1,0.4995357946109721
6,132,1|2|3|4|6|9,2,0.41785544701867244
6,132,1|2|3|4|6|9,3,0.3207508633581656
6,132,1|2|3|4|6|9,4,0.5383888674508607
6,133,1|2|3|4|6|9,0,0.4712880527174095
6,133,1|2|3|4|6|9,1,0.4995357946109721
6,133,1|2|3|4|6|9,2,0.41785544701867244
6,133,1|2|3|4|6|9,3,0.3207508633581656
6,133,1|2|3|4|6|9,4,0.5383888674508607
6,134,0|2|5|7|8|10,0,0.28196295074009653
6,134,0|2|5|7|8|10,1,0.246983838054563
6,134,0|2|5|7|8|10,2,0.3773946360153257
6,134,0|2|5|7|8|10,3,0.24912758599440946
6,134,0|2|5|7|8|10,4,0.7005426667533493
6,135,1|3|5|7|9|10,0,0.4226172636171796
6,135,1|3|5|7|9|10,1,0.38160676532769555
6,135,1|3|5|7|9|10,2,0.49323276178995606
6,135,1|3|5|7|9|10,3,0.3342898154523975
6,135,1|3|5|7|9|10,4,0.60216987895729
6,136,4|5|6|8|9|10,0,0.36892291467387045
6,136,4|5|6|8|9|10,1,0.34928408847588327
6,136,4|5|6|8|9|10,2,0.2980340406827461
6,136,4|5|6|8|9|10,3,0.23869648112406286
6,136,4|5|6|8|9|10,4,0.48132991492077026
6,137,1|2|3|5|6|8,0,0.3944099378881988
6,137,1|2|3|5|6|8,1,0.22783558086710667
6,137,1|2|3|5|6|8,2,0.4727813104255336
6,137,1|2|3|5|6|8,3,0.4608212360339029
6,137,1|2|3|5|6|8,4,0.6599670323600246
6,138,0|2|3|4|5|9,0,0.20631909162161308
6,138,0|2|3|4|5|9,1,0.3266372899592439
6,138,0|2|3|4|5|9,2,0.44095855184409843
6,138,0|2|3|4|5|9,3,0.01625640221905888
6,138,0|2|3|4|5|9,4,0.4566116604886569
6,139,0|1|2|3|4|5,0,0.24831856714704026
6,139,0|1|2|3|4|5,1,0.299336098133752
6,139,0|1|2|3|4|5,2,0.3886018795997956
6,139,0|1|2|3|4|5,3,-0.15156857724157566
6,139,0|1|2|3|4|5,4,0.2878905215198173
6,140,0|1|3|5|6|10,0,0.29060425003857965
6,140,0|1|3|5|6|10,1,0.4106989161272312
6,140,0|1|3|5|6|10,2,0.4483952526742479
6,140,0|1|3|5|6|10,3,0.2441860465116279
6,140,0|1|3|5|6|10,4,0.4995357946109721
6,141,0|2|3|5|6|10,0,0.06570296718287447
6,141,0|2|3|5|6|10,1,0.4106989161272312
6,141,0|2|3|5|6|10,2,0.608058381025206
6,141,0|2|3|5|6|10,3,0.15063585633879667
6,141,0|2|3|5|6|10,4,0.5113744176886577
6,142,0|3|5|6|8|10,0,0.39259818304894556
6,142,0|3|5|6|8|10,1,0.22124616267552527
6,142,0|3|5|6|8|10,2,0.5742950906086337
6,142,0|3|5|6|8|10,3,0.03559368489559488
6,142,0|3|5|6|8|10,4,0.5973424234499494
6,143,0|2|3|5|8|10,0,0.25514478753897485
6,143,0|2|3|5|8|10,1,0.2085764626863479
6,143,0|2|3|5|8|10,2,0.47528603002511866
6,143,0|2|3|5|8|10,3,0.2599398978094018
6,143,0|2|3|5|8|10,4,0.5656886751089634
6,144,1|5|6|7|8|10,0,0.5018981458515466
6,144,1|5|6|7|8|10,1,0.3025523401335847
6,144,1|5|6|7|8|10,2,0.35462191179758384
6,144,1|5|6|7|8|10,3,0.3673409772991991
6,144,1|5|6|7|8|10,4,0.5481151225819185
6,145,0|5|6|7|8|10,0,0.5443310539518174
6,145,0|5|6|7|8|10,1,0.29514591494904874
6,145,0|5|6|7|8|10,2,0.2969763631806133
6,145,0|5|6|7|8|10,3,0.07763670795248115
6,145,0|5|6|7|8|10,4,0.45196346154896017
6,146,3|5|6|7|8|10,0,0.24803053494460917
6,146,3|5|6|7|8|10,1,0.18093671611393647
6,146,3|5|6|7|8|10,2,0.5586079672563711
6,146,3|5|6|7|8|10,3,0.24216105241892633
6,146,3|5|6|7|8|10,4,0.6181156040633008
6,147,2|3|4|6|8|10,0,0.15364078575363221
6,147,2|3|4|6|8|10,1,0.4096540191893397
6,147,2|3|4|6|8|10,2,0.45184805705753195
6,147,2|3|4|6|8|10,3,0.19637973317055066
6,147,2|3|4|6|8|10,4,0.6219883020162498
6,148,0|4|6|7|8|9,0,0.2779692826455979
6,148,0|4|6|7|8|9,1,0.38272698681958445
6,148,0|4|6|7|8|9,2,0.30483531362263383
6,148,0|4|6|7|8|9,3,0.22445173323232404
6,148,0|4|6|7|8|9,4,0.5257960307024575
6,149,1|2|3|7|8|9,0,0.31017279589410784
6,149,1|2|3|7|8|9,1,0.3880141219409875
6,149,1|2|3|7|8|9,2,0.4980694980694981
6,149,1|2|3|7|8|9,3,0.3357276696696568
6,149,1|2|3|7|8|9,4,0.48616435985383893
6,150,0|1|3|6|8|10,0,0.0750737694102418
6,150,0|1|3|6|8|10,1,0.29997890974178054
6,150,0|1|3|6|8|10,2,0.3266720001306158
6,150,0|1|3|6|8|10,3,0.2792842846156438
6,150,0|1|3|6|8|10,4,0.6251444083429379
6,151,1|2|5|6|9|10,0,0.23572168133736857
6,151,1|2|5|6|9|10,1,0.3038024971663591
6,151,1|2|5|6|9|10,2,0.3254441902712584
6,151,1|2|5|6|9|10,3,0.48007590132827327
6,151,1|2|5|6|9|10,4,0.5093672695305115
6,152,0|1|6|8|9|10,0,0.233856117159244
6,152,0|1|6|8|9|10,1,0.3173985250360185
6,152,0|1|6|8|9|10,2,0.40239636386228544
6,152,0|1|6|8|9|10,3,0.3077806870383793
6,152,0|1|6|8|9|10,4,0.42970381277175573
6,153,0|3|4|5|6|7,0,0.3520968183794998
6,153,0|3|4|5|6|7,1,0.5053331152447551
6,153,0|3|4|5|6|7,2,0.43832092944742085
6,153,0|3|4|5|6|7,3,0.2455632859001376
6,153,0|3|4|5|6|7,4,0.5133089124271282
6,154,1|3|4|7|8|9,0,0.35163765946995834
6,154,1|3|4|7|8|9,1,0.3401304911284857
6,154,1|3|4|7|8|9,2,0.562340101476955
6,154,1|3|4|7|8|9,3,0.2968027224615806
6,154,1|3|4|7|8|9,4,0.5195164138275135
6,155,0|1|2|5|7|9,0,0.23266951027176078
6,155,0|1|2|5|7|9,1,0.32288829996897417
6,155,0|1|2|5|7|9,2,0.16857418082541983
6,155,0|1|2|5|7|9,3,0.09666443091656882
6,155,0|1|2|5|7|9,4,0.45048354536962476
6,156,1|2|4|6|7|9,0,0.5959216175087525
6,156,1|2|4|6|7|9,1,0.5066581468199867
6,156,1|2|4|6|7|9,2,0.5150818803203462
6,156,1|2|4|6|7|9,3,0.3304093567251462
6,156,1|2|4|6|7|9,4,0.6599670323600246
6,157,2|4|5|6|7|9,0,0.6570183044350496
6,157,2|4|5|6|7|9,1,0.27873923343099694
6,157,2|4|5|6|7|9,2,0.4483952526742479
6,157,2|4|5|6|7|9,3,0.3266720001306158
6,157,2|4|5|6|7|9,4,0.600178544863348
6,158,0|2|4|5|8|9,0,0.3088988028763958
6,158,0|2|4|5|8|9,1,0.17227756548913709
6,158,0|2|4|5|8|9,2,0.39637220975069987
6,158,0|2|4|5|8|9,3,0.2745265012153995
6,158,0|2|4|5|8|9,4,0.3542914986839332
6,159,2|3|4|6|9|10,0,0.5410829115050674
6,159,2|3|4|6|9|10,1,0.48616435985383893
6,159,2|3|4|6|9|10,2,0.5276492699681888
6,159,2|3|4|6|9|10,3,0.24232964994606854
6,159,2|3|4|6|9|10,4,0.6537419263944104
6,160,0|1|4|5|6|8,0,0.3486165218289288
6,160,0|1|4|5|6|8,1,0.3385102853288564
6,160,0|1|4|5|6|8,2,0.42326505595982766
6,160,0|1|4|5|6|8,3,0.31251016243638585
6,160,0|1|4|5|6|8,4,0.41619727130343764
6,161,1|2|3|6|7|8,0,0.24975621642178505
6,161,1|2|3|6|7|8,1,0.2156143862717941
6,161,1|2|3|6|7|8,2,0.5047619047619047
6,161,1|2|3|6|7|8,3,0.359481055448864
6,161,1|2|3|6|7|8,4,0.5317347021942951
6,162,0|1|4|7|8|9,0,0.415
6,162,0|1|4|7|8|9,1,0.3313782822574781
6,162,0|1|4|7|8|9,2,0.39522996919538134
6,162,0|1|4|7|8|9,3,0.1480426325574903
6,162,0|1|4|7|8|9,4,0.4727813104255336
6,163,1|5|7|8|9|10,0,0.21830701333149324
6,163,1|5|7|8|9|10,1,0.358186999258837
6,163,1|5|7|8|9|10,2,0.1851640199545103
6,163,1|5|7|8|9|10,3,0.2085764626863479
6,163,1|5|7|8|9|10,4,0.3937378038454436
6,164,1|2|3|5|6|7,0,0.314970394174356
6,164,1|2|3|5|6|7,1,0.3533697149661553
6,164,1|2|3|5|6|7,2,0.5887398265221517
6,164,1|2|3|5|6|7,3,0.35139096424936367
6,164,1|2|3|5|6|7,4,0.4995357946109721
6,165,0|1|2|4|6|9,0,0.41619727130343764
6,165,0|1|2|4|6|9,1,0.3357276696696568
6,165,0|1|2|4|6|9,2,0.507738314172715
6,165,0|1|2|4|6|9,3,0.18567704577310884
6,165,0|1|2|4|6|9,4,0.4720932056297987
6,166,1|2|3|7|8|10,0,0.28196295074009653
6,166,1|2|3|7|8|10,1,0.2894513285285622
6,166,1|2|3|7|8|10,2,0.48153576582320207
6,166,1|2|3|7|8|10,3,0.48995593493886586
6,166,1|2|3|7|8|10,4,0.6654139642546522
6,167,2|4|5|7|8|9,0,0.4005204946899305
6,167,2|4|5|7|8|9,1,0.4074981032218638
6,167,2|4|5|7|8|9,2,0.500874789030501
6,167,2|4|5|7|8|9,3,0.36961423790257175
6,167,2|4|5|7|8|9,4,0.4338646384138606
6,168,0|3|4|5|9|10,0,0.40704009518215084
6,168,0|3|4|5|9|10,1,0.349754259914075
6,168,0|3|4|5|9|10,2,0.41619727130343764
6,168,0|3|4|5|9|10,3,0.3254441902712584
6,168,0|3|4|5|9|10,4,0.6661348757460094
6,169,1|3|4|5|6|8,0,0.3005256242441162
6,169,1|3|4|5|6|8,1,0.4731124641422038
6,169,1|3|4|5|6|8,2,0.4756157256418996
6,169,1|3|4|5|6|8,3,0.46923423991105967
6,169,1|3|4|5|6|8,4,0.5973424234499494
6,170,0|3|6|8|9|10,0,0.3033028196750452
6,170,0|3|6|8|9|10,1,0.4069784637782399
6,170,0|3|6|8|9|10,2,0.38672809790968704
6,170,0|3|6|8|9|10,3,0.025269934785963444
6,170,0|3|6|8|9|10,4,0.7100469468046932
6,171,1|2|3|5|6|8,0,0.3944099378881988
6,171,1|2|3|5|6|8,1,0.22783558086710667
6,171,1|2|3|5|6|8,2,0.4727813104255336
